time_s,radius_cm
6.990000000000000000e+04,1.211166666666666725e+00
6.996000000000000000e+04,1.211133333333333617e+00
7.002000000000000000e+04,1.211100000000000065e+00
7.008000000000000000e+04,1.211066666666666736e+00
7.014000000000000000e+04,1.211033333333333406e+00
7.020000000000000000e+04,1.211000000000000076e+00
7.026000000000000000e+04,1.210966666666666747e+00
7.032000000000000000e+04,1.210933333333333417e+00
7.038000000000000000e+04,1.210900000000000087e+00
7.044000000000000000e+04,1.210866666666666758e+00
7.050000000000000000e+04,1.210833333333333428e+00
7.056000000000000000e+04,1.210800000000000098e+00
7.062000000000000000e+04,1.210766666666666769e+00
7.068000000000000000e+04,1.210733333333333439e+00
7.074000000000000000e+04,1.210700000000000109e+00
7.080000000000000000e+04,1.210666666666666780e+00
7.086000000000000000e+04,1.210633333333333450e+00
7.092000000000000000e+04,1.210600000000000120e+00
7.098000000000000000e+04,1.210566666666666791e+00
7.104000000000000000e+04,1.210533333333333239e+00
7.110000000000000000e+04,1.210499999999999909e+00
7.116000000000000000e+04,1.210466666666666580e+00
7.122000000000000000e+04,1.210433333333333250e+00
7.128000000000000000e+04,1.210399999999999920e+00
7.134000000000000000e+04,1.210366666666666591e+00
7.140000000000000000e+04,1.210333333333333261e+00
7.146000000000000000e+04,1.210300000000000153e+00
7.152000000000000000e+04,1.210266666666666824e+00
7.158000000000000000e+04,1.210233333333333494e+00
7.164000000000000000e+04,1.210199999999999942e+00
7.170000000000000000e+04,1.210166666666666613e+00
7.176000000000000000e+04,1.210133333333333283e+00
7.182000000000000000e+04,1.210099999999999953e+00
7.188000000000000000e+04,1.210066666666666624e+00
7.194000000000000000e+04,1.210033333333333294e+00
7.200000000000000000e+04,1.209999999999999964e+00
7.206000000000000000e+04,1.209966666666666635e+00
7.212000000000000000e+04,1.209933333333333305e+00
7.218000000000000000e+04,1.209899999999999975e+00
7.224000000000000000e+04,1.209866666666666646e+00
7.230000000000000000e+04,1.209833333333333316e+00
7.236000000000000000e+04,1.209799999999999986e+00
7.242000000000000000e+04,1.209766666666666657e+00
7.248000000000000000e+04,1.209733333333333327e+00
7.254000000000000000e+04,1.209699999999999998e+00
7.260000000000000000e+04,1.209666666666666446e+00
7.266000000000000000e+04,1.209633333333333116e+00
7.272000000000000000e+04,1.209600000000000009e+00
7.278000000000000000e+04,1.209566666666666679e+00
7.284000000000000000e+04,1.209533333333333349e+00
7.290000000000000000e+04,1.209500000000000020e+00
7.296000000000000000e+04,1.209466666666666690e+00
7.302000000000000000e+04,1.209433333333333138e+00
7.308000000000000000e+04,1.209399999999999809e+00
7.314000000000000000e+04,1.209366666666666479e+00
7.320000000000000000e+04,1.209333333333333371e+00
7.326000000000000000e+04,1.209300000000000042e+00
7.332000000000000000e+04,1.209266666666666712e+00
7.338000000000000000e+04,1.209233333333333604e+00
7.344000000000000000e+04,1.209200000000000053e+00
7.350000000000000000e+04,1.209166666666666723e+00
7.356000000000000000e+04,1.209133333333333393e+00
7.362000000000000000e+04,1.209100000000000064e+00
7.368000000000000000e+04,1.209066666666666734e+00
7.374000000000000000e+04,1.209033333333333404e+00
7.380000000000000000e+04,1.209000000000000075e+00
7.386000000000000000e+04,1.208966666666666745e+00
7.392000000000000000e+04,1.208933333333333415e+00
7.398000000000000000e+04,1.208900000000000086e+00
7.404000000000000000e+04,1.208866666666666534e+00
7.410000000000000000e+04,1.208833333333333204e+00
7.416000000000000000e+04,1.208799999999999875e+00
7.422000000000000000e+04,1.208766666666666767e+00
7.428000000000000000e+04,1.208733333333333437e+00
7.434000000000000000e+04,1.208700000000000108e+00
7.440000000000000000e+04,1.208666666666666778e+00
7.446000000000000000e+04,1.208633333333333448e+00
7.452000000000000000e+04,1.208599999999999897e+00
7.458000000000000000e+04,1.208566666666666567e+00
7.464000000000000000e+04,1.208533333333333237e+00
7.470000000000000000e+04,1.208500000000000130e+00
7.476000000000000000e+04,1.208466666666666800e+00
7.482000000000000000e+04,1.208433333333333470e+00
7.488000000000000000e+04,1.208400000000000141e+00
7.494000000000000000e+04,1.208366666666666589e+00
7.500000000000000000e+04,1.208333333333333259e+00
7.506000000000000000e+04,1.208299999999999930e+00
7.512000000000000000e+04,1.208266666666666600e+00
7.518000000000000000e+04,1.208233333333333270e+00
7.524000000000000000e+04,1.208200000000000163e+00
7.530000000000000000e+04,1.208166666666666833e+00
7.536000000000000000e+04,1.208133333333333503e+00
7.542000000000000000e+04,1.208099999999999952e+00
7.548000000000000000e+04,1.208066666666666622e+00
7.554000000000000000e+04,1.208033333333333292e+00
7.560000000000000000e+04,1.207999999999999963e+00
7.566000000000000000e+04,1.207966666666666633e+00
7.572000000000000000e+04,1.207933333333333525e+00
7.578000000000000000e+04,1.207900000000000196e+00
7.584000000000000000e+04,1.207866666666666644e+00
7.590000000000000000e+04,1.207833333333333314e+00
7.596000000000000000e+04,1.207799999999999985e+00
7.602000000000000000e+04,1.207766666666666655e+00
7.608000000000000000e+04,1.207733333333333325e+00
7.614000000000000000e+04,1.207699999999999996e+00
7.620000000000000000e+04,1.207666666666666888e+00
7.626000000000000000e+04,1.207633333333333558e+00
7.632000000000000000e+04,1.207600000000000007e+00
7.638000000000000000e+04,1.207566666666666677e+00
7.644000000000000000e+04,1.207533333333333347e+00
7.650000000000000000e+04,1.207500000000000018e+00
7.656000000000000000e+04,1.207466666666666688e+00
7.662000000000000000e+04,1.207433333333333358e+00
7.668000000000000000e+04,1.207400000000000251e+00
7.674000000000000000e+04,1.207366666666666699e+00
7.680000000000000000e+04,1.207333333333333369e+00
7.686000000000000000e+04,1.207300000000000040e+00
7.692000000000000000e+04,1.207266666666666710e+00
7.698000000000000000e+04,1.207233333333333380e+00
7.704000000000000000e+04,1.207200000000000051e+00
7.710000000000000000e+04,1.207166666666666721e+00
7.716000000000000000e+04,1.207133333333333391e+00
7.722000000000000000e+04,1.207100000000000062e+00
7.728000000000000000e+04,1.207066666666666732e+00
7.734000000000000000e+04,1.207033333333333402e+00
7.740000000000000000e+04,1.207000000000000073e+00
7.746000000000000000e+04,1.206965592592592618e+00
7.752000000000000000e+04,1.206929185185185327e+00
7.758000000000000000e+04,1.206891000000000158e+00
7.764000000000000000e+04,1.206851259259259068e+00
7.770000000000000000e+04,1.206810185185185347e+00
7.776000000000000000e+04,1.206768000000000063e+00
7.782000000000000000e+04,1.206724925925926062e+00
7.788000000000000000e+04,1.206681185185185079e+00
7.794000000000000000e+04,1.206637000000000182e+00
7.800000000000000000e+04,1.206592592592592661e+00
7.806000000000000000e+04,1.206548185185185140e+00
7.812000000000000000e+04,1.206503999999999799e+00
7.818000000000000000e+04,1.206460259259259260e+00
7.824000000000000000e+04,1.206417185185185037e+00
7.830000000000000000e+04,1.206374999999999975e+00
7.836000000000000000e+04,1.206333925925926032e+00
7.842000000000000000e+04,1.206294185185184942e+00
7.848000000000000000e+04,1.206255999999999995e+00
7.854000000000000000e+04,1.206219592592592482e+00
7.860000000000000000e+04,1.206185185185185027e+00
7.866000000000000000e+04,1.206152999999999809e+00
7.872000000000000000e+04,1.206123259259259228e+00
7.878000000000000000e+04,1.206096185185185243e+00
7.884000000000000000e+04,1.206071999999999811e+00
7.890000000000000000e+04,1.206050925925925776e+00
7.896000000000000000e+04,1.206033185185185097e+00
7.902000000000000000e+04,1.206018999999999952e+00
7.908000000000000000e+04,1.206008592592592521e+00
7.914000000000000000e+04,1.206002185185185205e+00
7.920000000000000000e+04,1.205999999999999961e+00
7.926000000000000000e+04,1.205999999999999961e+00
7.932000000000000000e+04,1.205999999999999961e+00
7.938000000000000000e+04,1.205999999999999961e+00
7.944000000000000000e+04,1.205999999999999961e+00
7.950000000000000000e+04,1.205999999999999961e+00
7.956000000000000000e+04,1.205999999999999961e+00
7.962000000000000000e+04,1.205999999999999961e+00
7.968000000000000000e+04,1.205999999999999961e+00
7.974000000000000000e+04,1.205999999999999961e+00
7.980000000000000000e+04,1.205999999999999961e+00
7.986000000000000000e+04,1.205999999999999961e+00
7.992000000000000000e+04,1.205999999999999961e+00
7.998000000000000000e+04,1.205999999999999961e+00
8.004000000000000000e+04,1.205999999999999961e+00
8.010000000000000000e+04,1.205999999999999961e+00
8.016000000000000000e+04,1.205999999999999961e+00
8.022000000000000000e+04,1.205999999999999961e+00
8.028000000000000000e+04,1.205999999999999961e+00
8.034000000000000000e+04,1.205999999999999961e+00
8.040000000000000000e+04,1.205999999999999961e+00
8.046000000000000000e+04,1.205999999999999961e+00
8.052000000000000000e+04,1.205999999999999961e+00
8.058000000000000000e+04,1.205999999999999961e+00
8.064000000000000000e+04,1.205999999999999961e+00
8.070000000000000000e+04,1.205999999999999961e+00
8.076000000000000000e+04,1.205999999999999961e+00
8.082000000000000000e+04,1.205999999999999961e+00
8.088000000000000000e+04,1.205999999999999961e+00
8.094000000000000000e+04,1.205999999999999961e+00
8.100000000000000000e+04,1.205999999999999961e+00
8.106000000000000000e+04,1.205996740740740814e+00
8.112000000000000000e+04,1.205987259259259314e+00
8.118000000000000000e+04,1.205972000000000044e+00
8.124000000000000000e+04,1.205951407407407361e+00
8.130000000000000000e+04,1.205925925925925846e+00
8.136000000000000000e+04,1.205896000000000079e+00
8.142000000000000000e+04,1.205862074074073975e+00
8.148000000000000000e+04,1.205824592592592559e+00
8.154000000000000000e+04,1.205783999999999967e+00
8.160000000000000000e+04,1.205740740740740780e+00
8.166000000000000000e+04,1.205695259259259133e+00
8.172000000000000000e+04,1.205648000000000053e+00
8.178000000000000000e+04,1.205599407407407453e+00
8.184000000000000000e+04,1.205549925925925914e+00
8.190000000000000000e+04,1.205500000000000016e+00
8.196000000000000000e+04,1.205450074074074118e+00
8.202000000000000000e+04,1.205400592592592579e+00
8.208000000000000000e+04,1.205351999999999979e+00
8.214000000000000000e+04,1.205304740740740677e+00
8.220000000000000000e+04,1.205259259259259252e+00
8.226000000000000000e+04,1.205215999999999843e+00
8.232000000000000000e+04,1.205175407407407251e+00
8.238000000000000000e+04,1.205137925925925835e+00
8.244000000000000000e+04,1.205104000000000175e+00
8.250000000000000000e+04,1.205074074074073964e+00
8.256000000000000000e+04,1.205048592592592671e+00
8.262000000000000000e+04,1.205027999999999988e+00
8.268000000000000000e+04,1.205012740740740718e+00
8.274000000000000000e+04,1.205003259259259440e+00
8.280000000000000000e+04,1.205000000000000071e+00
8.286000000000000000e+04,1.205000000000000071e+00
8.292000000000000000e+04,1.205000000000000071e+00
8.298000000000000000e+04,1.205000000000000071e+00
8.304000000000000000e+04,1.205000000000000071e+00
8.310000000000000000e+04,1.205000000000000071e+00
8.316000000000000000e+04,1.205000000000000071e+00
8.322000000000000000e+04,1.205000000000000071e+00
8.328000000000000000e+04,1.205000000000000071e+00
8.334000000000000000e+04,1.205000000000000071e+00
8.340000000000000000e+04,1.205000000000000071e+00
8.346000000000000000e+04,1.205000000000000071e+00
8.352000000000000000e+04,1.205000000000000071e+00
8.358000000000000000e+04,1.205000000000000071e+00
8.364000000000000000e+04,1.205000000000000071e+00
8.370000000000000000e+04,1.205000000000000071e+00
8.376000000000000000e+04,1.205000000000000071e+00
8.382000000000000000e+04,1.205000000000000071e+00
8.388000000000000000e+04,1.205000000000000071e+00
8.394000000000000000e+04,1.205000000000000071e+00
8.400000000000000000e+04,1.205000000000000071e+00
8.406000000000000000e+04,1.205000000000000071e+00
8.412000000000000000e+04,1.205000000000000071e+00
8.418000000000000000e+04,1.205000000000000071e+00
8.424000000000000000e+04,1.205000000000000071e+00
8.430000000000000000e+04,1.205000000000000071e+00
8.436000000000000000e+04,1.205000000000000071e+00
8.442000000000000000e+04,1.205000000000000071e+00
8.448000000000000000e+04,1.205000000000000071e+00
8.454000000000000000e+04,1.205000000000000071e+00
8.460000000000000000e+04,1.205000000000000071e+00
8.466000000000000000e+04,1.204996740740740702e+00
8.472000000000000000e+04,1.204987259259259202e+00
8.478000000000000000e+04,1.204971999999999932e+00
8.484000000000000000e+04,1.204951407407407471e+00
8.490000000000000000e+04,1.204925925925925956e+00
8.496000000000000000e+04,1.204896000000000189e+00
8.502000000000000000e+04,1.204862074074074085e+00
8.508000000000000000e+04,1.204824592592592669e+00
8.514000000000000000e+04,1.204784000000000077e+00
8.520000000000000000e+04,1.204740740740740668e+00
8.526000000000000000e+04,1.204695259259259243e+00
8.532000000000000000e+04,1.204647999999999941e+00
8.538000000000000000e+04,1.204599407407407341e+00
8.544000000000000000e+04,1.204549925925926024e+00
8.550000000000000000e+04,1.204499999999999904e+00
8.556000000000000000e+04,1.204450074074074006e+00
8.562000000000000000e+04,1.204400592592592689e+00
8.568000000000000000e+04,1.204352000000000089e+00
8.574000000000000000e+04,1.204304740740740787e+00
8.580000000000000000e+04,1.204259259259259363e+00
8.586000000000000000e+04,1.204215999999999953e+00
8.592000000000000000e+04,1.204175407407407361e+00
8.598000000000000000e+04,1.204137925925925945e+00
8.604000000000000000e+04,1.204104000000000063e+00
8.610000000000000000e+04,1.204074074074074074e+00
8.616000000000000000e+04,1.204048592592592559e+00
8.622000000000000000e+04,1.204028000000000098e+00
8.628000000000000000e+04,1.204012740740740828e+00
8.634000000000000000e+04,1.204003259259259329e+00
8.640000000000000000e+04,1.203999999999999959e+00
8.646000000000000000e+04,1.203999999999999959e+00
8.652000000000000000e+04,1.203999999999999959e+00
8.658000000000000000e+04,1.203999999999999959e+00
8.664000000000000000e+04,1.203999999999999959e+00
8.670000000000000000e+04,1.203999999999999959e+00
8.676000000000000000e+04,1.203999999999999959e+00
8.682000000000000000e+04,1.203999999999999959e+00
8.688000000000000000e+04,1.203999999999999959e+00
8.694000000000000000e+04,1.203999999999999959e+00
8.700000000000000000e+04,1.203999999999999959e+00
8.706000000000000000e+04,1.203999999999999959e+00
8.712000000000000000e+04,1.203999999999999959e+00
8.718000000000000000e+04,1.203999999999999959e+00
8.724000000000000000e+04,1.203999999999999959e+00
8.730000000000000000e+04,1.203999999999999959e+00
8.736000000000000000e+04,1.203999999999999959e+00
8.742000000000000000e+04,1.203999999999999959e+00
8.748000000000000000e+04,1.203999999999999959e+00
8.754000000000000000e+04,1.203999999999999959e+00
8.760000000000000000e+04,1.203999999999999959e+00
8.766000000000000000e+04,1.203999999999999959e+00
8.772000000000000000e+04,1.203999999999999959e+00
8.778000000000000000e+04,1.203999999999999959e+00
8.784000000000000000e+04,1.203999999999999959e+00
8.790000000000000000e+04,1.203999999999999959e+00
8.796000000000000000e+04,1.203999999999999959e+00
8.802000000000000000e+04,1.203999999999999959e+00
8.808000000000000000e+04,1.203999999999999959e+00
8.814000000000000000e+04,1.203999999999999959e+00
8.820000000000000000e+04,1.203999999999999959e+00
8.826000000000000000e+04,1.203996740740740812e+00
8.832000000000000000e+04,1.203987259259259313e+00
8.838000000000000000e+04,1.203972000000000042e+00
8.844000000000000000e+04,1.203951407407407359e+00
8.850000000000000000e+04,1.203925925925926066e+00
8.856000000000000000e+04,1.203896000000000077e+00
8.862000000000000000e+04,1.203862074074074195e+00
8.868000000000000000e+04,1.203824592592592779e+00
8.874000000000000000e+04,1.203784000000000187e+00
8.880000000000000000e+04,1.203740740740740778e+00
8.886000000000000000e+04,1.203695259259259354e+00
8.892000000000000000e+04,1.203648000000000051e+00
8.898000000000000000e+04,1.203599407407407451e+00
8.904000000000000000e+04,1.203549925925925912e+00
8.910000000000000000e+04,1.203500000000000014e+00
8.916000000000000000e+04,1.203450074074074116e+00
8.922000000000000000e+04,1.203400592592592577e+00
8.928000000000000000e+04,1.203351999999999977e+00
8.934000000000000000e+04,1.203304740740740897e+00
8.940000000000000000e+04,1.203259259259259251e+00
8.946000000000000000e+04,1.203216000000000063e+00
8.952000000000000000e+04,1.203175407407407471e+00
8.958000000000000000e+04,1.203137925925926055e+00
8.964000000000000000e+04,1.203104000000000173e+00
8.970000000000000000e+04,1.203074074074074185e+00
8.976000000000000000e+04,1.203048592592592669e+00
8.982000000000000000e+04,1.203027999999999986e+00
8.988000000000000000e+04,1.203012740740740716e+00
8.994000000000000000e+04,1.203003259259259439e+00
9.000000000000000000e+04,1.203000000000000069e+00
9.006000000000000000e+04,1.203000000000000069e+00
9.012000000000000000e+04,1.203000000000000069e+00
9.018000000000000000e+04,1.203000000000000069e+00
9.024000000000000000e+04,1.203000000000000069e+00
9.030000000000000000e+04,1.203000000000000069e+00
9.036000000000000000e+04,1.203000000000000069e+00
9.042000000000000000e+04,1.203000000000000069e+00
9.048000000000000000e+04,1.203000000000000069e+00
9.054000000000000000e+04,1.203000000000000069e+00
9.060000000000000000e+04,1.203000000000000069e+00
9.066000000000000000e+04,1.203000000000000069e+00
9.072000000000000000e+04,1.203000000000000069e+00
9.078000000000000000e+04,1.203000000000000069e+00
9.084000000000000000e+04,1.203000000000000069e+00
9.090000000000000000e+04,1.203000000000000069e+00
9.096000000000000000e+04,1.203000000000000069e+00
9.102000000000000000e+04,1.203000000000000069e+00
9.108000000000000000e+04,1.203000000000000069e+00
9.114000000000000000e+04,1.203000000000000069e+00
9.120000000000000000e+04,1.203000000000000069e+00
9.126000000000000000e+04,1.203000000000000069e+00
9.132000000000000000e+04,1.203000000000000069e+00
9.138000000000000000e+04,1.203000000000000069e+00
9.144000000000000000e+04,1.203000000000000069e+00
9.150000000000000000e+04,1.203000000000000069e+00
9.156000000000000000e+04,1.203000000000000069e+00
9.162000000000000000e+04,1.203000000000000069e+00
9.168000000000000000e+04,1.203000000000000069e+00
9.174000000000000000e+04,1.203000000000000069e+00
9.180000000000000000e+04,1.203000000000000069e+00
9.186000000000000000e+04,1.203000000000000069e+00
9.192000000000000000e+04,1.203000000000000069e+00
9.198000000000000000e+04,1.203000000000000069e+00
9.204000000000000000e+04,1.203000000000000069e+00
9.210000000000000000e+04,1.203000000000000069e+00
9.216000000000000000e+04,1.203000000000000069e+00
9.222000000000000000e+04,1.203000000000000069e+00
9.228000000000000000e+04,1.203000000000000069e+00
9.234000000000000000e+04,1.203000000000000069e+00
9.240000000000000000e+04,1.203000000000000069e+00
9.246000000000000000e+04,1.203000000000000069e+00
9.252000000000000000e+04,1.203000000000000069e+00
9.258000000000000000e+04,1.203000000000000069e+00
9.264000000000000000e+04,1.203000000000000069e+00
9.270000000000000000e+04,1.203000000000000069e+00
9.276000000000000000e+04,1.203000000000000069e+00
9.282000000000000000e+04,1.203000000000000069e+00
9.288000000000000000e+04,1.203000000000000069e+00
9.294000000000000000e+04,1.203000000000000069e+00
9.300000000000000000e+04,1.203000000000000069e+00
9.306000000000000000e+04,1.203000000000000069e+00
9.312000000000000000e+04,1.203000000000000069e+00
9.318000000000000000e+04,1.203000000000000069e+00
9.324000000000000000e+04,1.203000000000000069e+00
9.330000000000000000e+04,1.203000000000000069e+00
9.336000000000000000e+04,1.203000000000000069e+00
9.342000000000000000e+04,1.203000000000000069e+00
9.348000000000000000e+04,1.203000000000000069e+00
9.354000000000000000e+04,1.203000000000000069e+00
9.360000000000000000e+04,1.203000000000000069e+00
9.366000000000000000e+04,1.203000000000000069e+00
9.372000000000000000e+04,1.203000000000000069e+00
9.378000000000000000e+04,1.203000000000000069e+00
9.384000000000000000e+04,1.203000000000000069e+00
9.390000000000000000e+04,1.203000000000000069e+00
9.396000000000000000e+04,1.203000000000000069e+00
9.402000000000000000e+04,1.203000000000000069e+00
9.408000000000000000e+04,1.203000000000000069e+00
9.414000000000000000e+04,1.203000000000000069e+00
9.420000000000000000e+04,1.203000000000000069e+00
9.426000000000000000e+04,1.203000000000000069e+00
9.432000000000000000e+04,1.203000000000000069e+00
9.438000000000000000e+04,1.203000000000000069e+00
9.444000000000000000e+04,1.203000000000000069e+00
9.450000000000000000e+04,1.203000000000000069e+00
9.456000000000000000e+04,1.203000000000000069e+00
9.462000000000000000e+04,1.203000000000000069e+00
9.468000000000000000e+04,1.203000000000000069e+00
9.474000000000000000e+04,1.203000000000000069e+00
9.480000000000000000e+04,1.203000000000000069e+00
9.486000000000000000e+04,1.203000000000000069e+00
9.492000000000000000e+04,1.203000000000000069e+00
9.498000000000000000e+04,1.203000000000000069e+00
9.504000000000000000e+04,1.203000000000000069e+00
9.510000000000000000e+04,1.203000000000000069e+00
9.516000000000000000e+04,1.203000000000000069e+00
9.522000000000000000e+04,1.203000000000000069e+00
9.528000000000000000e+04,1.203000000000000069e+00
9.534000000000000000e+04,1.203000000000000069e+00
9.540000000000000000e+04,1.203000000000000069e+00
9.546000000000000000e+04,1.202996740740740922e+00
9.552000000000000000e+04,1.202987259259259423e+00
9.558000000000000000e+04,1.202972000000000152e+00
9.564000000000000000e+04,1.202951407407407469e+00
9.570000000000000000e+04,1.202925925925925954e+00
9.576000000000000000e+04,1.202896000000000187e+00
9.582000000000000000e+04,1.202862074074074084e+00
9.588000000000000000e+04,1.202824592592592889e+00
9.594000000000000000e+04,1.202784000000000075e+00
9.600000000000000000e+04,1.202740740740740666e+00
9.606000000000000000e+04,1.202695259259259242e+00
9.612000000000000000e+04,1.202647999999999939e+00
9.618000000000000000e+04,1.202599407407407339e+00
9.624000000000000000e+04,1.202549925925925800e+00
9.630000000000000000e+04,1.202500000000000124e+00
9.636000000000000000e+04,1.202450074074074005e+00
9.642000000000000000e+04,1.202400592592592465e+00
9.648000000000000000e+04,1.202351999999999865e+00
9.654000000000000000e+04,1.202304740740740563e+00
9.660000000000000000e+04,1.202259259259259139e+00
9.666000000000000000e+04,1.202215999999999951e+00
9.672000000000000000e+04,1.202175407407407359e+00
9.678000000000000000e+04,1.202137925925925943e+00
9.684000000000000000e+04,1.202104000000000061e+00
9.690000000000000000e+04,1.202074074074074073e+00
9.696000000000000000e+04,1.202048592592592557e+00
9.702000000000000000e+04,1.202027999999999874e+00
9.708000000000000000e+04,1.202012740740740826e+00
9.714000000000000000e+04,1.202003259259259327e+00
9.720000000000000000e+04,1.201999999999999957e+00
9.726000000000000000e+04,1.201999999999999957e+00
9.732000000000000000e+04,1.201999999999999957e+00
9.738000000000000000e+04,1.201999999999999957e+00
9.744000000000000000e+04,1.201999999999999957e+00
9.750000000000000000e+04,1.201999999999999957e+00
9.756000000000000000e+04,1.201999999999999957e+00
9.762000000000000000e+04,1.201999999999999957e+00
9.768000000000000000e+04,1.201999999999999957e+00
9.774000000000000000e+04,1.201999999999999957e+00
9.780000000000000000e+04,1.201999999999999957e+00
9.786000000000000000e+04,1.201999999999999957e+00
9.792000000000000000e+04,1.201999999999999957e+00
9.798000000000000000e+04,1.201999999999999957e+00
9.804000000000000000e+04,1.201999999999999957e+00
9.810000000000000000e+04,1.201999999999999957e+00
9.816000000000000000e+04,1.201999999999999957e+00
9.822000000000000000e+04,1.201999999999999957e+00
9.828000000000000000e+04,1.201999999999999957e+00
9.834000000000000000e+04,1.201999999999999957e+00
9.840000000000000000e+04,1.201999999999999957e+00
9.846000000000000000e+04,1.201999999999999957e+00
9.852000000000000000e+04,1.201999999999999957e+00
9.858000000000000000e+04,1.201999999999999957e+00
9.864000000000000000e+04,1.201999999999999957e+00
9.870000000000000000e+04,1.201999999999999957e+00
9.876000000000000000e+04,1.201999999999999957e+00
9.882000000000000000e+04,1.201999999999999957e+00
9.888000000000000000e+04,1.201999999999999957e+00
9.894000000000000000e+04,1.201999999999999957e+00
9.900000000000000000e+04,1.201999999999999957e+00
9.906000000000000000e+04,1.201999999999999957e+00
9.912000000000000000e+04,1.201999999999999957e+00
9.918000000000000000e+04,1.201999999999999957e+00
9.924000000000000000e+04,1.201999999999999957e+00
9.930000000000000000e+04,1.201999999999999957e+00
9.936000000000000000e+04,1.201999999999999957e+00
9.942000000000000000e+04,1.201999999999999957e+00
9.948000000000000000e+04,1.201999999999999957e+00
9.954000000000000000e+04,1.201999999999999957e+00
9.960000000000000000e+04,1.201999999999999957e+00
9.966000000000000000e+04,1.201999999999999957e+00
9.972000000000000000e+04,1.201999999999999957e+00
9.978000000000000000e+04,1.201999999999999957e+00
9.984000000000000000e+04,1.201999999999999957e+00
9.990000000000000000e+04,1.201999999999999957e+00
9.996000000000000000e+04,1.201999999999999957e+00
1.000200000000000000e+05,1.201999999999999957e+00
1.000800000000000000e+05,1.201999999999999957e+00
1.001400000000000000e+05,1.201999999999999957e+00
1.002000000000000000e+05,1.201999999999999957e+00
1.002600000000000000e+05,1.201999999999999957e+00
1.003200000000000000e+05,1.201999999999999957e+00
1.003800000000000000e+05,1.201999999999999957e+00
1.004400000000000000e+05,1.201999999999999957e+00
1.005000000000000000e+05,1.201999999999999957e+00
1.005600000000000000e+05,1.201999999999999957e+00
1.006200000000000000e+05,1.201999999999999957e+00
1.006800000000000000e+05,1.201999999999999957e+00
1.007400000000000000e+05,1.201999999999999957e+00
1.008000000000000000e+05,1.201999999999999957e+00
1.008600000000000000e+05,1.201999999999999957e+00
1.009200000000000000e+05,1.201999999999999957e+00
1.009800000000000000e+05,1.201999999999999957e+00
1.010400000000000000e+05,1.201999999999999957e+00
1.011000000000000000e+05,1.201999999999999957e+00
1.011600000000000000e+05,1.201999999999999957e+00
1.012200000000000000e+05,1.201999999999999957e+00
1.012800000000000000e+05,1.201999999999999957e+00
1.013400000000000000e+05,1.201999999999999957e+00
1.014000000000000000e+05,1.201999999999999957e+00
1.014600000000000000e+05,1.201999999999999957e+00
1.015200000000000000e+05,1.201999999999999957e+00
1.015800000000000000e+05,1.201999999999999957e+00
1.016400000000000000e+05,1.201999999999999957e+00
1.017000000000000000e+05,1.201999999999999957e+00
1.017600000000000000e+05,1.201999999999999957e+00
1.018200000000000000e+05,1.201999999999999957e+00
1.018800000000000000e+05,1.201999999999999957e+00
1.019400000000000000e+05,1.201999999999999957e+00
1.020000000000000000e+05,1.201999999999999957e+00
1.020600000000000000e+05,1.201999999999999957e+00
1.021200000000000000e+05,1.201999999999999957e+00
1.021800000000000000e+05,1.201999999999999957e+00
1.022400000000000000e+05,1.201999999999999957e+00
1.023000000000000000e+05,1.201999999999999957e+00
1.023600000000000000e+05,1.201999999999999957e+00
1.024200000000000000e+05,1.201999999999999957e+00
1.024800000000000000e+05,1.201999999999999957e+00
1.025400000000000000e+05,1.201999999999999957e+00
1.026000000000000000e+05,1.201999999999999957e+00
1.026600000000000000e+05,1.201999999999999957e+00
1.027200000000000000e+05,1.201999999999999957e+00
1.027800000000000000e+05,1.201999999999999957e+00
1.028400000000000000e+05,1.201999999999999957e+00
1.029000000000000000e+05,1.201999999999999957e+00
1.029600000000000000e+05,1.201999999999999957e+00
1.030200000000000000e+05,1.201999999999999957e+00
1.030800000000000000e+05,1.201999999999999957e+00
1.031400000000000000e+05,1.201999999999999957e+00
1.032000000000000000e+05,1.201999999999999957e+00
1.032600000000000000e+05,1.201999999999999957e+00
1.033200000000000000e+05,1.201999999999999957e+00
1.033800000000000000e+05,1.201999999999999957e+00
1.034400000000000000e+05,1.201999999999999957e+00
1.035000000000000000e+05,1.201999999999999957e+00
1.035600000000000000e+05,1.201999999999999957e+00
1.036200000000000000e+05,1.201999999999999957e+00
1.036800000000000000e+05,1.201999999999999957e+00
1.037400000000000000e+05,1.201999999999999957e+00
1.038000000000000000e+05,1.201999999999999957e+00
1.038600000000000000e+05,1.201999999999999957e+00
1.039200000000000000e+05,1.201999999999999957e+00
1.039800000000000000e+05,1.201999999999999957e+00
1.040400000000000000e+05,1.201999999999999957e+00
1.041000000000000000e+05,1.201999999999999957e+00
1.041600000000000000e+05,1.201999999999999957e+00
1.042200000000000000e+05,1.201999999999999957e+00
1.042800000000000000e+05,1.201999999999999957e+00
1.043400000000000000e+05,1.201999999999999957e+00
1.044000000000000000e+05,1.201999999999999957e+00
1.044600000000000000e+05,1.201996740740740810e+00
1.045200000000000000e+05,1.201987259259259311e+00
1.045800000000000000e+05,1.201972000000000040e+00
1.046400000000000000e+05,1.201951407407407357e+00
1.047000000000000000e+05,1.201925925925925842e+00
1.047600000000000000e+05,1.201896000000000075e+00
