case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg,x_m,y_m,receive_radius_m,direction_deg
427,20,542701690,-190623003,1485779323,directional,166124267.0,542.70169,-190.623003,1485.779323,166.124267
428,1,444236851,-1038124131,1122873197,omni,,444.236851,-1038.124131,1122.873197,
428,2,119114475,-1248914104,1068061844,omni,,119.114475,-1248.914104,1068.061844,
428,3,-1396577265,-451825496,1304323212,directional,67949268.0,-1396.577265,-451.825496,1304.323212,67.949268
428,4,-623614679,767412657,1071339607,omni,,-623.614679,767.412657,1071.339607,
428,5,-1195611817,-1275061257,1428150314,directional,130050040.0,-1195.611817,-1275.061257,1428.150314,130.05004
428,6,-1311630697,213593644,1479648367,omni,,-1311.630697,213.593644,1479.648367,
428,7,-1287232400,238375978,1061380452,omni,,-1287.2324,238.375978,1061.380452,
428,9,-646942733,-195839201,1257080391,omni,,-646.942733,-195.839201,1257.080391,
428,10,-1326128027,-289934347,1385454790,directional,96742973.0,-1326.128027,-289.934347,1385.45479,96.742973
428,14,-162558703,185577335,1162200779,directional,167802657.0,-162.558703,185.577335,1162.200779,167.802657
428,15,362211480,904727592,1076033497,directional,344516970.0,362.21148,904.727592,1076.033497,344.51697
428,16,76778999,-189689787,1281570835,directional,104576039.0,76.778999,-189.689787,1281.570835,104.576039
428,17,760357358,-504875732,1064709107,directional,118159924.0,760.357358,-504.875732,1064.709107,118.159924
428,19,-411621674,327256511,1392522892,directional,134707477.0,-411.621674,327.256511,1392.522892,134.707477
428,20,881064120,802597453,1309854928,directional,127274403.0,881.06412,802.597453,1309.854928,127.274403
429,2,1342104227,-617517817,1451884445,omni,,1342.104227,-617.517817,1451.884445,
429,4,786700138,-1136718754,1321341428,omni,,786.700138,-1136.718754,1321.341428,
429,5,-1082613255,-378362591,1048837304,directional,311057097.0,-1082.613255,-378.362591,1048.837304,311.057097
429,7,556963996,-578707517,1076897233,omni,,556.963996,-578.707517,1076.897233,
429,9,1664402014,-267572974,1357062218,omni,,1664.402014,-267.572974,1357.062218,
429,10,-407555873,32837529,1313926955,omni,,-407.555873,32.837529,1313.926955,
429,11,-1386710087,-706433271,1237321265,directional,210997283.0,-1386.710087,-706.433271,1237.321265,210.997283
429,12,-1293865623,495304125,1142044356,omni,,-1293.865623,495.304125,1142.044356,
429,17,-839414651,217663549,1140521864,omni,,-839.414651,217.663549,1140.521864,
429,18,569030555,1583167648,1233436171,omni,,569.030555,1583.167648,1233.436171,
429,19,330805963,142881622,1277281618,omni,,330.805963,142.881622,1277.281618,
429,20,1349071329,-287584882,1110021673,omni,,1349.071329,-287.584882,1110.021673,
430,1,746975809,-187990019,1350553892,omni,,746.975809,-187.990019,1350.553892,
430,2,1438909584,96545952,1421026229,omni,,1438.909584,96.545952,1421.026229,
430,4,-940946566,747844260,1114455110,omni,,-940.946566,747.84426,1114.45511,
430,5,-1328622408,103745403,1234582964,directional,43929614.0,-1328.622408,103.745403,1234.582964,43.929614
430,6,303634080,-790281934,1237865344,directional,33881321.0,303.63408,-790.281934,1237.865344,33.881321
430,7,-675162003,-239347925,1418333733,directional,174417674.0,-675.162003,-239.347925,1418.333733,174.417674
430,8,-377280521,-1676651518,1284113711,directional,292377568.0,-377.280521,-1676.651518,1284.113711,292.377568
430,10,84617787,-1282702792,1445983475,omni,,84.617787,-1282.702792,1445.983475,
430,13,-421207366,914668979,1245770256,directional,198797548.0,-421.207366,914.668979,1245.770256,198.797548
430,14,1498492977,-179691723,1442971426,omni,,1498.492977,-179.691723,1442.971426,
430,16,-1004633580,-384129979,1106277534,directional,113380744.0,-1004.63358,-384.129979,1106.277534,113.380744
430,17,584587854,-435512100,1142824547,omni,,584.587854,-435.5121,1142.824547,
430,18,963298553,989292656,1041451199,omni,,963.298553,989.292656,1041.451199,
430,19,-1329879567,247384678,1298378236,omni,,-1329.879567,247.384678,1298.378236,
430,20,-160938258,-979241393,1388956526,omni,,-160.938258,-979.241393,1388.956526,
431,2,68950601,747586078,1493294445,directional,188894693.0,68.950601,747.586078,1493.294445,188.894693
431,3,1677109812,-225858299,1352723507,directional,311353355.0,1677.109812,-225.858299,1352.723507,311.353355
431,6,-763562269,-1366954048,1009145285,directional,258816130.0,-763.562269,-1366.954048,1009.145285,258.81613
431,7,-42198497,1038870804,1141165461,directional,114400274.0,-42.198497,1038.870804,1141.165461,114.400274
431,8,1096370511,1206273535,1048199399,omni,,1096.370511,1206.273535,1048.199399,
431,9,896077316,-691687387,1290339421,omni,,896.077316,-691.687387,1290.339421,
431,11,-767862536,1044505031,1475775423,directional,55494366.0,-767.862536,1044.505031,1475.775423,55.494366
431,12,-1161004587,-11481044,1048030516,omni,,-1161.004587,-11.481044,1048.030516,
431,13,-467960935,987195068,1463659823,directional,43176048.0,-467.960935,987.195068,1463.659823,43.176048
431,14,-371271250,-400002580,1364901555,directional,136206782.0,-371.27125,-400.00258,1364.901555,136.206782
431,15,-122081766,1279170180,1299260713,directional,118198722.0,-122.081766,1279.17018,1299.260713,118.198722
431,19,706947481,-516169112,1117717149,omni,,706.947481,-516.169112,1117.717149,
431,20,548583420,929473580,1477953415,directional,276844120.0,548.58342,929.47358,1477.953415,276.84412
432,1,255412442,-368180314,1117064983,directional,354795068.0,255.412442,-368.180314,1117.064983,354.795068
432,3,-959549245,-1104464947,1245683833,directional,63427450.0,-959.549245,-1104.464947,1245.683833,63.42745
432,6,-1223674390,112825603,1364738585,directional,114262749.0,-1223.67439,112.825603,1364.738585,114.262749
432,8,-409695352,-114126687,1428238688,directional,119289068.0,-409.695352,-114.126687,1428.238688,119.289068
432,9,-100641347,1421193767,1141504027,directional,202213012.0,-100.641347,1421.193767,1141.504027,202.213012
432,10,-418812209,-1543443348,1474051357,directional,324465860.0,-418.812209,-1543.443348,1474.051357,324.46586
432,11,979921439,-1021102744,1232895495,directional,266982334.0,979.921439,-1021.102744,1232.895495,266.982334
432,12,-791883566,453231528,1274491684,directional,165482861.0,-791.883566,453.231528,1274.491684,165.482861
432,13,1133820372,638235904,1016724120,directional,84171088.0,1133.820372,638.235904,1016.72412,84.171088
432,14,1105305546,-613996714,1083489904,directional,156732474.0,1105.305546,-613.996714,1083.489904,156.732474
432,15,756213807,-1526406936,1299193253,directional,169590701.0,756.213807,-1526.406936,1299.193253,169.590701
432,16,457612590,-371947717,1135384482,directional,18669302.0,457.61259,-371.947717,1135.384482,18.669302
433,1,279314040,1190022478,1040655895,omni,,279.31404,1190.022478,1040.655895,
433,4,658377642,-252057390,1128060264,omni,,658.377642,-252.05739,1128.060264,
433,5,442188842,-609488266,1469598391,omni,,442.188842,-609.488266,1469.598391,
433,6,186879488,-1465858769,1422825965,omni,,186.879488,-1465.858769,1422.825965,
433,7,-117852001,-282875694,1477714368,omni,,-117.852001,-282.875694,1477.714368,
433,8,-1197381698,182598864,1029128081,directional,290791221.0,-1197.381698,182.598864,1029.128081,290.791221
433,9,283826537,1218864761,1482852657,omni,,283.826537,1218.864761,1482.852657,
433,10,-1642050512,-95859012,1440212377,directional,35084209.0,-1642.050512,-95.859012,1440.212377,35.084209
433,12,-1002847812,-420043619,1155760074,directional,135379167.0,-1002.847812,-420.043619,1155.760074,135.379167
433,13,-407470164,-1277671308,1137058623,omni,,-407.470164,-1277.671308,1137.058623,
433,14,-1081894320,-856021843,1454586967,omni,,-1081.89432,-856.021843,1454.586967,
433,16,-515031595,892305407,1246773814,directional,327146279.0,-515.031595,892.305407,1246.773814,327.146279
433,17,187333358,-1103279550,1141215550,omni,,187.333358,-1103.27955,1141.21555,
433,19,-1442998257,263961895,1319408590,directional,22746078.0,-1442.998257,263.961895,1319.40859,22.746078
433,20,-1345103102,1143860049,1005928544,directional,151593939.0,-1345.103102,1143.860049,1005.928544,151.593939
434,1,39583051,1326483369,1363259492,omni,,39.583051,1326.483369,1363.259492,
434,3,-975621601,525422699,1417628483,directional,193499121.0,-975.621601,525.422699,1417.628483,193.499121
434,4,-830152210,694139428,1180597281,directional,57044063.0,-830.15221,694.139428,1180.597281,57.044063
434,5,476794216,-1573553361,1346914017,directional,173957013.0,476.794216,-1573.553361,1346.914017,173.957013
434,6,-535854262,1386246551,1165098642,directional,189884440.0,-535.854262,1386.246551,1165.098642,189.88444
434,7,-1417838121,240131191,1160582360,directional,143252564.0,-1417.838121,240.131191,1160.58236,143.252564
434,9,-1300367675,1080949037,1420498533,directional,234507170.0,-1300.367675,1080.949037,1420.498533,234.50717
434,11,549921939,-1640883845,1341053502,omni,,549.921939,-1640.883845,1341.053502,
434,12,1543515798,810985189,1027730591,directional,146346272.0,1543.515798,810.985189,1027.730591,146.346272
434,13,-892293324,241933775,1071693567,omni,,-892.293324,241.933775,1071.693567,
434,17,-720536918,-581841684,1228907399,omni,,-720.536918,-581.841684,1228.907399,
434,18,-218078180,1527167144,1463952889,omni,,-218.07818,1527.167144,1463.952889,
434,20,-647714347,-644254936,1473600047,directional,281277561.0,-647.714347,-644.254936,1473.600047,281.277561
435,2,-74871820,-1203993159,1390336807,omni,,-74.87182,-1203.993159,1390.336807,
435,3,17375479,829414760,1434975298,omni,,17.375479,829.41476,1434.975298,
435,4,268344760,1470591268,1244261716,omni,,268.34476,1470.591268,1244.261716,
435,5,331564686,-1550908076,1009752290,directional,281208288.0,331.564686,-1550.908076,1009.75229,281.208288
435,6,691607903,-1552961674,1075140910,omni,,691.607903,-1552.961674,1075.14091,
435,7,761700270,-1249131957,1370961584,omni,,761.70027,-1249.131957,1370.961584,
435,8,-1016476751,-725325199,1438898927,omni,,-1016.476751,-725.325199,1438.898927,
435,9,-87262287,-534574428,1223280488,omni,,-87.262287,-534.574428,1223.280488,
435,10,1349668695,504890818,1421851861,omni,,1349.668695,504.890818,1421.851861,
435,12,1238813658,434015351,1458545061,omni,,1238.813658,434.015351,1458.545061,
435,13,-151105354,-871188982,1427729567,omni,,-151.105354,-871.188982,1427.729567,
435,15,-341899619,-917987338,1272928526,directional,228593962.0,-341.899619,-917.987338,1272.928526,228.593962
435,16,1497050748,-508924259,1355853832,directional,180443922.0,1497.050748,-508.924259,1355.853832,180.443922
435,17,-117748717,1131280896,1238506196,omni,,-117.748717,1131.280896,1238.506196,
435,18,1676389257,521287873,1381369621,directional,274522632.0,1676.389257,521.287873,1381.369621,274.522632
435,19,-681078580,-11864651,1216078367,omni,,-681.07858,-11.864651,1216.078367,
436,2,-80282454,-342253472,1179463506,directional,240004437.0,-80.282454,-342.253472,1179.463506,240.004437
436,3,1003177442,-569098067,1387925603,directional,359013650.0,1003.177442,-569.098067,1387.925603,359.01365
436,6,1359028620,547278665,1134736552,directional,140297982.0,1359.02862,547.278665,1134.736552,140.297982
436,9,496874886,71231433,1420495782,directional,113965955.0,496.874886,71.231433,1420.495782,113.965955
436,10,329645278,-886520498,1206430757,directional,55364733.0,329.645278,-886.520498,1206.430757,55.364733
436,12,724286440,1012956760,1338407247,directional,128415024.0,724.28644,1012.95676,1338.407247,128.415024
436,13,-695681428,300376101,1324158813,directional,64748439.0,-695.681428,300.376101,1324.158813,64.748439
436,15,-247548883,-411779958,1318803805,omni,,-247.548883,-411.779958,1318.803805,
436,16,-761625419,-836284714,1357744534,omni,,-761.625419,-836.284714,1357.744534,
436,18,316765221,1042378743,1325968617,directional,90427720.0,316.765221,1042.378743,1325.968617,90.42772
436,20,-1389192078,-534242551,1349301711,directional,126950925.0,-1389.192078,-534.242551,1349.301711,126.950925
437,2,-1209286561,1159723033,1355973590,omni,,-1209.286561,1159.723033,1355.97359,
437,3,973876303,-1376119874,1375398026,omni,,973.876303,-1376.119874,1375.398026,
437,4,-1015075372,1023733149,1031363338,omni,,-1015.075372,1023.733149,1031.363338,
437,6,1387814196,165052117,1374558749,omni,,1387.814196,165.052117,1374.558749,
437,7,833634476,891130487,1085997206,omni,,833.634476,891.130487,1085.997206,
437,9,-808676074,150483550,1364756224,directional,244820795.0,-808.676074,150.48355,1364.756224,244.820795
437,10,938147084,-959965514,1051110602,directional,151806952.0,938.147084,-959.965514,1051.110602,151.806952
437,12,452936962,1501785939,1221629726,omni,,452.936962,1501.785939,1221.629726,
437,13,-809005281,1283867551,1004474626,omni,,-809.005281,1283.867551,1004.474626,
437,14,1684573430,88223069,1483052776,omni,,1684.57343,88.223069,1483.052776,
437,15,1513145676,-324792924,1478210606,omni,,1513.145676,-324.792924,1478.210606,
437,16,1291113800,1432913,1292877724,omni,,1291.1138,1.432913,1292.877724,
437,17,-663679174,905020341,1368705607,omni,,-663.679174,905.020341,1368.705607,
437,18,-37607391,98466769,1486504330,omni,,-37.607391,98.466769,1486.50433,
437,19,235499560,-913666674,1354491617,directional,10871483.0,235.49956,-913.666674,1354.491617,10.871483
437,20,-951398422,-1141614240,1207382201,directional,164383587.0,-951.398422,-1141.61424,1207.382201,164.383587
438,1,72748183,-559638386,1028793987,omni,,72.748183,-559.638386,1028.793987,
438,3,19631620,-1314191498,1337151748,directional,264579621.0,19.63162,-1314.191498,1337.151748,264.579621
438,4,-1124902545,-1143956835,1392881125,omni,,-1124.902545,-1143.956835,1392.881125,
438,7,-686854672,698733221,1207222410,omni,,-686.854672,698.733221,1207.22241,
438,8,74829952,-566977024,1492331964,omni,,74.829952,-566.977024,1492.331964,
438,10,-1528448954,336064767,1324334225,directional,169632416.0,-1528.448954,336.064767,1324.334225,169.632416
438,11,-763675122,656481996,1298798328,directional,154257304.0,-763.675122,656.481996,1298.798328,154.257304
438,13,286116490,-899214015,1490952102,omni,,286.11649,-899.214015,1490.952102,
438,14,-908260511,-310163132,1062831141,directional,21166539.0,-908.260511,-310.163132,1062.831141,21.166539
438,17,83641321,-923772241,1109148779,omni,,83.641321,-923.772241,1109.148779,
439,1,471224714,-292484430,1222073337,omni,,471.224714,-292.48443,1222.073337,
439,2,1448327698,-627493436,1390207716,omni,,1448.327698,-627.493436,1390.207716,
439,3,-1365338308,716182635,1199291083,directional,171349403.0,-1365.338308,716.182635,1199.291083,171.349403
439,6,1373252836,-770575442,1113035276,directional,109390242.0,1373.252836,-770.575442,1113.035276,109.390242
439,7,-105673488,-1024114644,1031052598,directional,281424066.0,-105.673488,-1024.114644,1031.052598,281.424066
439,9,833720019,185961232,1241393010,directional,212255963.0,833.720019,185.961232,1241.39301,212.255963
439,11,967759031,674565031,1021530946,directional,144122551.0,967.759031,674.565031,1021.530946,144.122551
439,12,-1614450023,-179610755,1069165450,omni,,-1614.450023,-179.610755,1069.16545,
439,13,-1120678829,-1061576618,1017784503,directional,209177320.0,-1120.678829,-1061.576618,1017.784503,209.17732
439,14,108679200,-1446608424,1033468651,omni,,108.6792,-1446.608424,1033.468651,
439,15,705955408,884326260,1375998473,directional,358298969.0,705.955408,884.32626,1375.998473,358.298969
439,17,-678502202,343650010,1388770338,omni,,-678.502202,343.65001,1388.770338,
440,1,740945136,-161297870,1469446974,directional,171961508.0,740.945136,-161.29787,1469.446974,171.961508
440,3,1412496113,409596325,1474297919,omni,,1412.496113,409.596325,1474.297919,
440,5,-663299139,93749588,1274190706,directional,130901287.0,-663.299139,93.749588,1274.190706,130.901287
440,7,1353296626,622237418,1415229213,omni,,1353.296626,622.237418,1415.229213,
440,10,-1513460365,445917485,1091054618,omni,,-1513.460365,445.917485,1091.054618,
440,11,293045102,-1624385069,1075768012,omni,,293.045102,-1624.385069,1075.768012,
440,15,188060743,944422856,1108147778,directional,316937106.0,188.060743,944.422856,1108.147778,316.937106
440,17,10289420,622568539,1198668385,omni,,10.28942,622.568539,1198.668385,
440,19,-862893087,568895605,1349572266,directional,111720272.0,-862.893087,568.895605,1349.572266,111.720272
440,20,1363306739,947680276,1307085160,omni,,1363.306739,947.680276,1307.08516,
441,6,-919557995,1309013435,1245143660,omni,,-919.557995,1309.013435,1245.14366,
441,8,-699964216,-1453313337,1456820099,directional,3955658.0,-699.964216,-1453.313337,1456.820099,3.955658
441,9,891417164,-1031950059,1087578752,directional,49192634.0,891.417164,-1031.950059,1087.578752,49.192634
441,10,-440013241,1632288355,1293815494,directional,163201325.0,-440.013241,1632.288355,1293.815494,163.201325
441,11,476170819,270143245,1388521470,omni,,476.170819,270.143245,1388.52147,
441,13,1411793592,853564109,1055818631,omni,,1411.793592,853.564109,1055.818631,
441,14,641260011,587589756,1477108680,omni,,641.260011,587.589756,1477.10868,
441,15,-146648007,-407183874,1423116013,omni,,-146.648007,-407.183874,1423.116013,
441,18,-483757718,387703937,1115777192,directional,272940211.0,-483.757718,387.703937,1115.777192,272.940211
441,19,-731635347,-1520058438,1470823636,omni,,-731.635347,-1520.058438,1470.823636,
441,20,385352346,1290769631,1031388280,directional,208594249.0,385.352346,1290.769631,1031.38828,208.594249
442,1,563287827,1107391205,1167831202,directional,323355886.0,563.287827,1107.391205,1167.831202,323.355886
442,4,-1091292410,-247474237,1070879799,directional,16428449.0,-1091.29241,-247.474237,1070.879799,16.428449
442,5,-538144895,1133524047,1308867988,directional,103690789.0,-538.144895,1133.524047,1308.867988,103.690789
442,7,1314735288,824253635,1433750583,directional,152468777.0,1314.735288,824.253635,1433.750583,152.468777
442,9,-1320597972,270019226,1459805251,omni,,-1320.597972,270.019226,1459.805251,
442,10,458372627,-1631552569,1367799548,omni,,458.372627,-1631.552569,1367.799548,
442,13,-643851693,612745166,1030676383,omni,,-643.851693,612.745166,1030.676383,
442,14,-147843013,-954323616,1456761148,directional,204546624.0,-147.843013,-954.323616,1456.761148,204.546624
442,15,924006736,625546371,1305357448,directional,43587403.0,924.006736,625.546371,1305.357448,43.587403
442,16,435511019,-1108683001,1334165152,directional,136506636.0,435.511019,-1108.683001,1334.165152,136.506636
442,17,866136117,-590511269,1329559623,directional,90814595.0,866.136117,-590.511269,1329.559623,90.814595
442,18,-505721480,-721783383,1223991057,omni,,-505.72148,-721.783383,1223.991057,
442,20,-852400318,1510483587,1378922077,directional,57207390.0,-852.400318,1510.483587,1378.922077,57.20739
443,1,187381961,-603159400,1040855894,directional,292419907.0,187.381961,-603.1594,1040.855894,292.419907
443,2,208507439,-1670697444,1399990868,directional,185681945.0,208.507439,-1670.697444,1399.990868,185.681945
443,3,-1165599183,973128377,1221693597,directional,44745039.0,-1165.599183,973.128377,1221.693597,44.745039
443,4,306467356,593771119,1379894930,directional,144546820.0,306.467356,593.771119,1379.89493,144.54682
443,6,1681988311,-340222663,1215136530,directional,287980142.0,1681.988311,-340.222663,1215.13653,287.980142
443,7,-109063549,-1721467000,1242854894,directional,95562727.0,-109.063549,-1721.467,1242.854894,95.562727
443,8,-10835412,948470735,1426307165,directional,68387673.0,-10.835412,948.470735,1426.307165,68.387673
443,10,100077716,1195846447,1323394700,directional,291728958.0,100.077716,1195.846447,1323.3947,291.728958
443,11,232080084,546408673,1458087649,directional,250871794.0,232.080084,546.408673,1458.087649,250.871794
443,12,-146546858,-140193564,1295130928,directional,320734629.0,-146.546858,-140.193564,1295.130928,320.734629
443,14,-177172389,-719290467,1104296913,directional,14948845.0,-177.172389,-719.290467,1104.296913,14.948845
443,18,962254937,1115049375,1452658857,directional,254605663.0,962.254937,1115.049375,1452.658857,254.605663
443,19,590568806,-1414252174,1315540449,directional,323698779.0,590.568806,-1414.252174,1315.540449,323.698779
444,1,1251620303,-926910738,1281698387,omni,,1251.620303,-926.910738,1281.698387,
444,2,1532541324,-93835845,1266454091,omni,,1532.541324,-93.835845,1266.454091,
444,3,1015672293,-712755856,1063441274,omni,,1015.672293,-712.755856,1063.441274,
444,4,-684214759,-220626857,1353893838,directional,225696721.0,-684.214759,-220.626857,1353.893838,225.696721
444,5,-271253538,1344545157,1473169397,directional,122139964.0,-271.253538,1344.545157,1473.169397,122.139964
444,6,1631954882,-578584638,1326914149,omni,,1631.954882,-578.584638,1326.914149,
444,9,-1597073200,598457135,1381631222,omni,,-1597.0732,598.457135,1381.631222,
444,10,-1634196131,-409101986,1014238981,omni,,-1634.196131,-409.101986,1014.238981,
444,11,-223332947,883228839,1306925999,omni,,-223.332947,883.228839,1306.925999,
444,12,-1575317180,544488847,1384845614,omni,,-1575.31718,544.488847,1384.845614,
444,13,254477159,-1616658241,1011431675,omni,,254.477159,-1616.658241,1011.431675,
444,14,1080012612,-336959125,1328915175,directional,72161864.0,1080.012612,-336.959125,1328.915175,72.161864
444,16,-1382647393,-886731631,1341555890,directional,224563667.0,-1382.647393,-886.731631,1341.55589,224.563667
444,18,-1653718936,400986164,1375683966,omni,,-1653.718936,400.986164,1375.683966,
444,19,-361631057,-775080785,1237223545,omni,,-361.631057,-775.080785,1237.223545,
444,20,1232785635,759566714,1483290400,directional,102158944.0,1232.785635,759.566714,1483.2904,102.158944
445,3,-613426493,1624091338,1000263866,directional,19102632.0,-613.426493,1624.091338,1000.263866,19.102632
445,4,-369866875,1275038004,1375547399,directional,159809862.0,-369.866875,1275.038004,1375.547399,159.809862
445,6,-1027675499,1175683542,1263741658,directional,101379422.0,-1027.675499,1175.683542,1263.741658,101.379422
445,9,-47442097,869811176,1002316723,directional,291805185.0,-47.442097,869.811176,1002.316723,291.805185
445,10,902042537,746294954,1279114818,directional,132459428.0,902.042537,746.294954,1279.114818,132.459428
445,11,334719515,240173426,1341813806,directional,275793128.0,334.719515,240.173426,1341.813806,275.793128
445,12,-937478856,945089225,1334200896,omni,,-937.478856,945.089225,1334.200896,
445,13,-726424916,-313768803,1385335788,directional,239349883.0,-726.424916,-313.768803,1385.335788,239.349883
445,14,526139428,-769462884,1442288997,omni,,526.139428,-769.462884,1442.288997,
445,15,1057796939,876989068,1059350994,directional,26069983.0,1057.796939,876.989068,1059.350994,26.069983
445,16,672425503,-170450299,1074084460,directional,148007321.0,672.425503,-170.450299,1074.08446,148.007321
445,17,-1070757806,482833428,1306149572,directional,152919184.0,-1070.757806,482.833428,1306.149572,152.919184
445,18,1276391030,-820833885,1054189969,directional,282952552.0,1276.39103,-820.833885,1054.189969,282.952552
445,19,-463001358,452974292,1271385929,directional,85400595.0,-463.001358,452.974292,1271.385929,85.400595
445,20,-575118406,1269378178,1382878889,directional,323574615.0,-575.118406,1269.378178,1382.878889,323.574615
446,1,-912390045,755597519,1140259426,directional,1719052.0,-912.390045,755.597519,1140.259426,1.719052
446,3,-712624375,1444472477,1001069156,omni,,-712.624375,1444.472477,1001.069156,
446,4,365556005,-989801622,1048212531,directional,285045775.0,365.556005,-989.801622,1048.212531,285.045775
446,5,740476276,-946134305,1175732956,omni,,740.476276,-946.134305,1175.732956,
446,7,-1682966337,-265216741,1485766052,omni,,-1682.966337,-265.216741,1485.766052,
446,8,-20199996,-323177662,1004097898,omni,,-20.199996,-323.177662,1004.097898,
446,9,-1664228578,-130858267,1030925654,directional,103700828.0,-1664.228578,-130.858267,1030.925654,103.700828
446,10,409386966,-171994376,1252564513,omni,,409.386966,-171.994376,1252.564513,
446,11,-409666350,-1601626577,1397795981,omni,,-409.66635,-1601.626577,1397.795981,
446,13,-1021549218,-854415608,1468331361,directional,162208449.0,-1021.549218,-854.415608,1468.331361,162.208449
446,14,537977753,-226552097,1210377676,directional,23426104.0,537.977753,-226.552097,1210.377676,23.426104
446,16,811303409,1513966182,1174418401,directional,177720882.0,811.303409,1513.966182,1174.418401,177.720882
446,17,-518151963,-1449740671,1437409476,directional,204228284.0,-518.151963,-1449.740671,1437.409476,204.228284
446,18,351661297,97936031,1223127594,omni,,351.661297,97.936031,1223.127594,
446,20,784951801,-383961883,1362799480,omni,,784.951801,-383.961883,1362.79948,
447,2,-151446897,1012126930,1178455057,directional,257016540.0,-151.446897,1012.12693,1178.455057,257.01654
447,4,-565586893,-595252,1373916862,directional,344033831.0,-565.586893,-0.595252,1373.916862,344.033831
447,5,75969259,-1035136323,1305651246,directional,274367865.0,75.969259,-1035.136323,1305.651246,274.367865
447,6,-459999841,-520258465,1344689324,directional,349204097.0,-459.999841,-520.258465,1344.689324,349.204097
447,14,323365668,602544507,1105631747,directional,219850468.0,323.365668,602.544507,1105.631747,219.850468
447,15,-212047212,186166,1216875619,directional,359314608.0,-212.047212,0.186166,1216.875619,359.314608
447,16,-1228215550,175475299,1069758257,directional,212430080.0,-1228.21555,175.475299,1069.758257,212.43008
447,18,578383023,796014598,1131749337,directional,66854579.0,578.383023,796.014598,1131.749337,66.854579
447,19,1433242371,415332268,1184344291,directional,55203111.0,1433.242371,415.332268,1184.344291,55.203111
447,20,1059408048,-887562190,1280944108,directional,159727863.0,1059.408048,-887.56219,1280.944108,159.727863
448,1,1066322232,368740013,1265875414,directional,105876277.0,1066.322232,368.740013,1265.875414,105.876277
448,2,-975676999,1143282207,1421565529,directional,42505129.0,-975.676999,1143.282207,1421.565529,42.505129
448,3,-1440758788,805774840,1020796001,directional,92471001.0,-1440.758788,805.77484,1020.796001,92.471001
448,4,-205524721,505289321,1361888831,omni,,-205.524721,505.289321,1361.888831,
448,5,1001683297,785782422,1108655911,omni,,1001.683297,785.782422,1108.655911,
448,8,298822730,-642419820,1349483068,omni,,298.82273,-642.41982,1349.483068,
448,10,-222418255,1377350834,1124848115,omni,,-222.418255,1377.350834,1124.848115,
448,11,985379046,-917424421,1220423811,directional,227353503.0,985.379046,-917.424421,1220.423811,227.353503
448,13,-1134857378,291243219,1024122314,directional,255513059.0,-1134.857378,291.243219,1024.122314,255.513059
448,14,-637844891,138418202,1083931824,directional,170063937.0,-637.844891,138.418202,1083.931824,170.063937
448,15,-440972675,-686727409,1355042158,omni,,-440.972675,-686.727409,1355.042158,
448,16,-1365372481,866077093,1008222375,directional,77657021.0,-1365.372481,866.077093,1008.222375,77.657021
448,17,3303597,992062152,1036780183,directional,265521514.0,3.303597,992.062152,1036.780183,265.521514
448,19,1424792320,829372374,1326880777,omni,,1424.79232,829.372374,1326.880777,
449,1,837225266,-259000607,1369965523,omni,,837.225266,-259.000607,1369.965523,
449,4,554775815,62026010,1414147034,omni,,554.775815,62.02601,1414.147034,
449,5,-1132684084,921667610,1483932059,omni,,-1132.684084,921.66761,1483.932059,
449,6,-316821125,-1721673758,1423806577,omni,,-316.821125,-1721.673758,1423.806577,
449,9,798867701,1144980188,1441352247,omni,,798.867701,1144.980188,1441.352247,
449,11,373776719,-1481352756,1257418689,omni,,373.776719,-1481.352756,1257.418689,
449,12,752556598,-650593389,1123857175,omni,,752.556598,-650.593389,1123.857175,
449,13,-204512211,335375883,1002003743,omni,,-204.512211,335.375883,1002.003743,
449,14,582850141,-771530661,1211435999,omni,,582.850141,-771.530661,1211.435999,
449,15,-1178829756,-7468864,1280901005,directional,219421645.0,-1178.829756,-7.468864,1280.901005,219.421645
449,18,445821121,-830932655,1225716666,omni,,445.821121,-830.932655,1225.716666,
450,1,1145449684,842386781,1263545368,directional,146035008.0,1145.449684,842.386781,1263.545368,146.035008
450,3,-991869011,610660500,1000323047,omni,,-991.869011,610.6605,1000.323047,
450,4,-58288855,-563928554,1314078781,omni,,-58.288855,-563.928554,1314.078781,
450,5,-773428603,1505089120,1084427386,omni,,-773.428603,1505.08912,1084.427386,
450,6,-69724792,1384277430,1146306344,directional,77917844.0,-69.724792,1384.27743,1146.306344,77.917844
450,8,-813757757,1280181513,1199618719,omni,,-813.757757,1280.181513,1199.618719,
450,12,1312880284,957181520,1137641503,directional,280745536.0,1312.880284,957.18152,1137.641503,280.745536
450,15,-1340427956,-1020236745,1168807953,directional,4829010.0,-1340.427956,-1020.236745,1168.807953,4.82901
450,16,-722066627,-719003980,1450880470,omni,,-722.066627,-719.00398,1450.88047,
450,17,88025494,619342042,1054284979,directional,290188275.0,88.025494,619.342042,1054.284979,290.188275
450,19,105246761,-1072058788,1343572451,directional,135162301.0,105.246761,-1072.058788,1343.572451,135.162301
451,1,-484976837,-220418863,1473825769,directional,6455184.0,-484.976837,-220.418863,1473.825769,6.455184
451,4,1054798934,1308783059,1449074677,omni,,1054.798934,1308.783059,1449.074677,
