case_id,channel,x_um,y_um,max_receive_um,kind,direction_udeg
487,20,1104231962,409070351,1131488307,directional,254320514.0
488,1,483231655,747736375,1481594588,directional,224937951.0
488,2,-119279927,271027635,1088865549,directional,138801476.0
488,3,-1204150901,-701565518,1461728921,directional,90756761.0
488,4,-1637940621,-504681911,1104637387,directional,319577162.0
488,6,140651866,-1311934082,1361450778,omni,
488,7,635043349,1153159177,1042399268,directional,86841292.0
488,8,-594618359,-151802079,1193421495,omni,
488,9,822663240,-1553419706,1151059213,omni,
488,10,-271634355,-1245264593,1049274376,directional,179789067.0
488,11,-1306041682,-1043644533,1292957051,directional,19180634.0
488,13,945117802,436068174,1174490603,directional,156634982.0
488,14,1596677893,6837750,1208929315,directional,260577231.0
488,19,779250774,561796744,1302981998,directional,231106944.0
489,1,-993012581,-162488502,1217193205,directional,26968238.0
489,2,-889705486,-209830167,1362391180,omni,
489,3,524310798,1019053729,1260041524,directional,356599051.0
489,4,1624834802,-26969518,1173037073,directional,138670855.0
489,5,1061113018,638763010,1112042606,directional,45866386.0
489,6,-417419845,-174837072,1081725897,omni,
489,8,482111623,1182758229,1469936693,directional,166504808.0
489,10,76940560,585812433,1344607428,omni,
489,12,-1107827974,23278678,1109770923,directional,16094559.0
489,13,-821371695,-216678809,1325969197,directional,144710346.0
489,15,164007288,-1182721135,1060793103,directional,218693548.0
489,16,1000006631,345157664,1043584489,directional,63146585.0
489,17,1103580318,1307543118,1482293054,directional,15695257.0
489,20,-612878757,-1100819818,1466419603,directional,89394948.0
490,2,-387565733,-1139287342,1333685948,directional,30083459.0
490,3,642555516,-1187191851,1020656318,directional,202607872.0
490,5,-1179189067,13093146,1149897630,omni,
490,6,808518458,1265127261,1427491128,omni,
490,8,881287133,-497813741,1357763809,directional,340513507.0
490,10,730618749,-66410860,1247244975,directional,104000344.0
490,12,920664589,775774508,1029669865,directional,84091209.0
490,15,1239507090,861780280,1159386216,directional,345870028.0
490,16,-1153997445,-702438630,1187700907,directional,39817302.0
490,17,-387809268,-849765369,1290467412,omni,
490,18,452758200,-766747585,1399290869,directional,239024702.0
490,19,864773611,452116463,1038019386,directional,268978320.0
490,20,650490749,-390504299,1320224479,directional,65785480.0
491,2,-358415041,-780989420,1101044468,directional,84034704.0
491,4,-232671043,293944037,1411638290,directional,49173496.0
491,5,157135962,-1062266344,1005191161,directional,118679638.0
491,6,-206504514,722059096,1125075172,directional,170868133.0
491,7,-1723383976,-203645987,1280288881,omni,
491,8,-963696157,-1260708539,1282176147,directional,29929333.0
491,9,-531636019,-1578929612,1171784687,directional,255512801.0
491,11,1001049937,-101016943,1433145918,directional,246889647.0
491,12,356965007,570524518,1399960760,directional,208601838.0
491,13,950771227,312609035,1366038650,directional,187566027.0
491,15,1333073301,-24958533,1048180578,directional,282873980.0
491,16,1055521121,226413044,1466361268,directional,237151315.0
491,18,1304469011,89323513,1131454126,directional,13165794.0
492,1,482335470,-780420886,1102448104,omni,
492,2,-348415931,406718648,1330731457,omni,
492,5,-915773573,-755355739,1093078637,directional,296235263.0
492,6,-1204921120,-1062822376,1291087523,directional,254234313.0
492,7,191304494,1582168273,1425257856,directional,259027808.0
492,8,334814834,-875798081,1450550310,directional,211744527.0
492,10,200418705,-235039677,1014202255,directional,127093296.0
492,11,1431548354,-936442169,1106838802,directional,147097308.0
492,13,-1112641502,-51114558,1094376009,omni,
492,14,-955509449,-627963289,1256078891,omni,
492,15,868378256,-381348787,1205699049,directional,298542696.0
492,16,-673971998,-103190060,1142008166,omni,
492,18,-1431601126,232058939,1394387609,omni,
492,19,111716938,-1051175523,1042931511,omni,
492,20,58824811,-322612256,1438079052,directional,92397909.0
493,2,-1350771840,-442559219,1453297385,omni,
493,3,-358137117,-1057582440,1233856821,omni,
493,4,1099893571,-860376944,1260955058,omni,
493,5,277750209,899726151,1040455325,omni,
493,6,-324335327,1395976301,1087981280,omni,
493,7,1468750606,-12378854,1265870745,omni,
493,8,394563188,-717856575,1027706228,omni,
493,9,307316845,1340808865,1122169837,omni,
493,12,666712798,-795945893,1411742933,omni,
493,13,382512916,1504289382,1073053760,omni,
493,14,-360957157,-655030325,1118392319,omni,
493,15,492548107,1518097641,1036662592,directional,245681889.0
493,16,710832953,1525700408,1114618108,omni,
493,17,528371412,-277103981,1348167275,omni,
493,18,1674096608,351744719,1326404694,omni,
493,19,-725825910,1214156029,1358876424,omni,
494,1,-130220061,818308110,1007211047,directional,154270652.0
494,4,1643788997,-630391948,1060963589,directional,86119979.0
494,5,34236416,998242640,1085686087,directional,69228320.0
494,8,1386457069,817458666,1497509666,omni,
494,9,-365142171,-1424546085,1065714242,directional,274780616.0
494,10,-325217796,865350552,1179068239,directional,312870935.0
494,12,-287551063,1445066972,1163067324,directional,110488330.0
494,13,-1030314326,-63486274,1239272777,directional,123700074.0
494,15,875479924,-1180424193,1156343567,directional,188826720.0
494,16,-399389215,213333038,1248352678,omni,
494,17,-405359804,-904704717,1401593735,omni,
494,18,-153926992,-911240181,1032302193,directional,182652630.0
494,20,-1644096113,460337020,1363356373,omni,
495,1,833658148,903401804,1408808073,directional,38971780.0
495,3,-164542270,1111307799,1027956106,directional,274969260.0
495,4,853193507,-1347726169,1334625152,directional,74347230.0
495,8,49576425,-303736803,1103236510,directional,273006713.0
495,10,-1514937273,896457684,1492295136,directional,25110182.0
495,11,437467643,-529862464,1194055703,directional,120137641.0
495,14,-99646203,-675084769,1177877533,directional,141470393.0
495,16,540784706,297750091,1150556709,directional,31899095.0
495,17,1263655185,-1117581757,1123861097,directional,142422196.0
495,20,-267049521,95959163,1409438672,directional,174763490.0
496,1,1160941583,-160652036,1153004815,omni,
496,2,1490833416,-615776578,1468644944,omni,
496,3,-203195446,-711621474,1415821407,omni,
496,5,-138103291,80211997,1450891744,directional,205135532.0
496,6,314469106,458283618,1122931242,directional,13204557.0
496,7,1043888380,-645341919,1154974181,directional,116541762.0
496,9,-125010846,1310107638,1084173287,directional,107767697.0
496,12,-1424272468,-224771606,1206761818,directional,142041639.0
496,14,912527025,4677655,1323869961,omni,
496,15,-934375561,748528793,1366331094,directional,301285449.0
496,17,423937352,-28273117,1374156053,omni,
496,18,-1651247345,-137805294,1010571023,directional,61117969.0
496,19,1652298399,201548398,1428365446,directional,241160719.0
497,1,20456247,-1552248298,1397482714,directional,112773116.0
497,2,-496857683,-256472541,1456745078,directional,315562754.0
497,3,647594408,772861400,1394978220,omni,
497,5,-658462642,-515570114,1272969142,directional,275912012.0
497,6,-1540828609,-480485461,1410643786,directional,141607865.0
497,7,75690757,1507732419,1092143819,omni,
497,8,-348430488,-944168664,1141214323,directional,281365184.0
497,9,-689138697,138407122,1041072104,directional,272293729.0
497,10,1356844579,-297530176,1030612522,omni,
497,11,-121413332,-917013831,1023299459,directional,209571775.0
497,12,208612109,748052243,1327076450,directional,340627410.0
497,14,-3416077,-929059553,1099496001,directional,57676269.0
497,15,-1699206815,406439000,1166424450,directional,232816756.0
497,16,-556896281,-1338639239,1477525128,directional,57031598.0
497,17,1383539371,551894396,1348591934,directional,264709040.0
497,20,1518552938,800959753,1063411517,omni,
498,2,-1652583008,576169497,1307397375,directional,219018651.0
498,3,1407200342,-297881826,1430346820,omni,
498,4,689124571,1158462703,1434838674,omni,
498,5,1527072074,667865783,1129130389,omni,
498,7,1486447458,810829914,1232908326,directional,129119469.0
498,8,-1355641211,-304599329,1207733203,directional,108032588.0
498,10,-259943839,200422963,1111579573,omni,
498,11,-750889415,-1158862361,1200470090,directional,261919694.0
498,13,642788741,1144883027,1402113776,directional,272058655.0
498,14,498887868,-451901684,1270264668,directional,155336605.0
498,15,-1041056364,709367003,1069636940,omni,
498,16,-866031965,-224922136,1120803665,omni,
498,17,686850385,-1497055370,1356082643,directional,340206752.0
498,18,500781274,-988375247,1077119444,directional,309586375.0
499,1,504489102,-1204961390,1115327705,omni,
499,3,1759563008,-51446,1103794002,omni,
499,4,-420692309,-222344776,1497420538,omni,
499,8,-846885185,1532596368,1122937121,directional,202010353.0
499,10,969886668,-761618304,1019591762,omni,
499,11,-629176767,50385366,1448279993,omni,
499,12,-144403987,1696971295,1423881898,omni,
499,14,-939346214,1101212824,1167875412,omni,
499,15,264558148,-1239292078,1243026006,omni,
499,16,-572709049,-771648856,1210023656,omni,
499,18,-407731517,287360723,1492909670,omni,
499,20,1115575186,24379655,1473267766,omni,
500,6,-146457913,-1710960314,1164109885,directional,274062764.0
500,7,423476549,-649188982,1050989155,omni,
500,9,168735408,-841753912,1450069645,directional,113191030.0
500,11,166019167,1379150211,1417898750,omni,
500,12,844532225,-854646115,1219947056,directional,14286912.0
500,13,-1568773063,503449526,1012265736,omni,
500,15,462574044,-1303562889,1380196083,omni,
500,17,1474046807,-323237425,1362598206,directional,337653963.0
500,19,769379484,-1110776616,1361159200,directional,149103617.0
500,20,-750616829,-750093217,1497710215,omni,
501,2,158031478,710541069,1192400513,omni,
501,3,-556869781,137093994,1084738670,omni,
501,5,-337109386,1531626997,1113581312,directional,145869484.0
501,6,-626368763,1360888375,1300396437,omni,
501,7,985578734,871083795,1283520668,omni,
501,8,-1250639819,1149783843,1399326159,directional,47773842.0
501,9,-596336113,-1561761340,1428880837,directional,252845374.0
501,10,169761996,-906124432,1277931298,omni,
501,12,-717320083,23469042,1434842508,omni,
501,13,540577187,1568393568,1352617916,directional,103640856.0
501,16,542785562,209142488,1061864518,omni,
501,17,90795270,-484234826,1021820215,omni,
501,18,347249332,277027664,1471631882,omni,
501,19,645759507,-56857842,1395189722,omni,
501,20,1112016387,99896054,1461561712,directional,302456228.0
502,1,1253931359,279733644,1295219923,omni,
502,2,1090626771,333626694,1457305213,omni,
502,5,949826277,1018370252,1246001936,omni,
502,6,1580953976,-465907735,1231986141,directional,316968777.0
502,8,-867812059,-1075555647,1261772473,omni,
502,9,-1030011526,1124038225,1315752037,omni,
502,10,1565273267,-573283050,1390863596,omni,
502,11,-667961690,523525533,1291814155,directional,94988551.0
502,12,-485159510,908103871,1285377466,omni,
502,13,-1109093936,12508009,1080124716,directional,262119502.0
502,16,525025798,-1209624916,1250538940,directional,2053357.0
502,17,-270607588,-99083674,1391210708,directional,300274266.0
502,18,575894838,-1039384528,1430308292,omni,
502,19,1261179282,-19823794,1496855130,directional,196677932.0
502,20,1112457516,-1153703749,1354210699,directional,52092972.0
503,1,1114924532,209395111,1254058321,directional,319264790.0
503,2,774495648,-676843819,1277738646,directional,350962391.0
503,5,939043977,-1188218953,1023998185,directional,187188089.0
503,7,140008723,-1344017570,1197391367,directional,157083671.0
503,9,-556586831,310353008,1056243071,directional,69994824.0
503,10,-508342084,-1376949676,1248427376,directional,339522593.0
503,11,981131506,-827258129,1459751257,directional,261083931.0
503,13,-80647976,-1514575875,1060903900,directional,225202651.0
503,16,298007355,780644898,1070992739,directional,227023982.0
503,20,1036584050,1060316539,1055470983,directional,289103770.0
504,1,1433010431,-591735365,1103400489,omni,
504,4,223964118,-223705655,1018034239,directional,91393915.0
504,5,787812532,-1145760348,1426315229,directional,236088312.0
504,8,-144116919,879835378,1480001562,directional,37322917.0
504,9,-1304645786,35593807,1383268423,omni,
504,10,-810661902,-1248169487,1341802063,directional,56351466.0
504,11,-57674725,1766704835,1351145654,directional,197633763.0
504,12,385503082,1703241996,1261205312,directional,23017783.0
504,14,569039164,1243556719,1143354677,directional,138414722.0
504,15,-1147764891,1273941306,1402373475,directional,49778483.0
504,16,-1208301696,842729985,1285028915,omni,
504,17,-1344276091,333319541,1395781011,directional,135883040.0
504,20,-364428804,-1038364541,1340869022,omni,
505,1,399997211,1149236677,1393659891,directional,169479135.0
505,2,228864494,-1372826262,1381637598,omni,
505,6,-902653167,-724163848,1455048546,omni,
505,7,849194256,-942235571,1151778527,omni,
505,8,-1503079625,96372586,1095079842,omni,
505,10,513831964,1245734203,1289796600,omni,
505,11,-1320406973,1110073202,1230986337,omni,
505,12,-527141865,476845269,1281896549,omni,
505,16,32028106,-752863092,1227801023,omni,
505,17,-1408784375,-106852068,1201040790,omni,
505,19,414001206,295319399,1369813683,omni,
505,20,-324710812,-182743670,1383259155,omni,
506,2,-512006526,384577841,1118694709,directional,266691450.0
506,4,-968307402,1333839968,1478335910,omni,
506,5,-1231697131,-766645630,1102965952,omni,
506,8,1179347317,881142241,1258596297,directional,147948944.0
506,9,-1114169516,976711888,1354563361,directional,217765133.0
506,10,-1346892421,-224211773,1421150832,omni,
506,13,1556779900,-378764349,1089512436,directional,238667592.0
506,14,122000836,1057244651,1102089721,directional,269691893.0
506,15,-940174162,1155408187,1161907831,directional,349158509.0
506,19,1652940788,33794911,1194639793,directional,300463429.0
506,20,530395141,1194332189,1076769424,directional,134933631.0
507,2,1453586473,-385996606,1433690332,directional,151368158.0
507,3,808691064,1295271777,1263183654,omni,
507,5,1185039070,-902897732,1235868570,directional,47102796.0
507,6,527085653,-1284133527,1296327596,omni,
507,7,166480610,35598776,1200801335,omni,
507,8,-527616233,-189657012,1042382256,directional,227530339.0
507,9,218800978,413184297,1483047633,omni,
507,10,-1207555609,-939009815,1196777805,directional,284526733.0
507,12,995745079,-903598763,1267926793,directional,118713525.0
507,13,1110274104,1162216949,1032236061,omni,
507,15,-1479372252,-60062542,1373510291,omni,
507,16,-1657055435,93220392,1213400677,directional,122720074.0
507,19,-281578473,12808494,1210612305,directional,336699135.0
507,20,42147003,24455523,1127622076,omni,
508,2,-986761005,559127556,1352918835,directional,341475088.0
508,4,-634269187,-459279649,1090191067,omni,
508,5,1418496572,-163535778,1435835876,directional,118563021.0
508,6,-1630887458,654335368,1200439284,directional,145552584.0
508,8,475380840,136708269,1006852855,omni,
508,9,-462654830,576642108,1408938553,omni,
508,12,1391328729,-1028033697,1408926985,omni,
508,14,561097829,532486689,1193961568,omni,
508,15,420246142,-646419325,1231478315,omni,
508,16,-969328499,-451594937,1218312639,omni,
508,17,-625978558,-600007507,1132675862,omni,
508,18,941514233,-579812102,1313755708,omni,
508,19,-675149073,-1281962754,1491428172,directional,20789095.0
508,20,290203884,-622022847,1407429262,omni,
509,1,223950479,1749987953,1261296669,omni,
509,3,-984026657,-208484155,1116097028,omni,
509,4,972376037,1057181467,1157321721,omni,
509,5,-251442923,1354621854,1433616974,omni,
509,6,-271920345,-801760935,1279669667,directional,36799510.0
509,7,-1360462596,1069114250,1483691005,omni,
509,8,267259091,-648273267,1063232920,omni,
509,9,-629428408,-945201552,1245045123,omni,
509,10,-232746927,347162026,1173850305,omni,
509,11,-355442690,1253894439,1005383353,directional,284458387.0
509,12,-1655254744,-184572550,1350940315,omni,
509,13,-1041523413,-204144487,1050390516,omni,
509,15,-1182396452,-408101505,1349656639,omni,
509,16,222029263,1514646739,1425087798,omni,
509,18,1174827843,748354737,1310375978,omni,
509,20,87825081,1074016623,1317647659,omni,
510,2,-1095390500,-642132921,1165717592,directional,102465828.0
510,4,1386080494,-418767848,1130402394,directional,113991128.0
510,5,-645503010,1123194327,1401284026,directional,106613022.0
510,7,484184732,488051543,1120472019,omni,
510,8,829724147,1009775264,1199005227,directional,268754072.0
510,9,-509473704,-1374700064,1479038441,directional,11075544.0
510,10,-327696636,1333114692,1296271011,omni,
510,15,-286081529,-717614517,1453854567,directional,69056252.0
510,16,-950353081,-809676134,1217721677,omni,
510,19,-446966230,-473586114,1437309735,directional,88536763.0
511,3,609676763,1265836540,1180421299,directional,41553987.0
511,4,-1122637377,-161054610,1149294051,directional,154094112.0
511,7,1424456447,-81116386,1471065242,directional,324989536.0
511,8,1559575532,-766889363,1188157110,directional,298531887.0
511,9,-994756166,-214836802,1409263108,directional,114786157.0
511,10,801440370,1250819673,1499508876,directional,278429361.0
511,11,-856924786,-1521312916,1438603654,directional,16561211.0
511,12,224574314,-73176026,1453234759,directional,194775919.0
511,14,-292640894,-1409226482,1317252999,directional,246716803.0
511,15,992118087,1219047459,1457895133,directional,28949982.0
511,17,276863313,939674444,1206050784,directional,212903219.0
511,20,928595629,1396328430,1237923646,directional,356622407.0
512,1,-1409651258,957286283,1260994555,omni,
512,2,609498442,1226381535,1495642168,omni,
512,3,1079792346,-512357156,1093308181,directional,250888434.0
512,6,-338335435,693834376,1412628018,directional,77188901.0
512,8,-1466340719,904855334,1376587606,directional,235249354.0
512,11,1493424370,-306096484,1085012257,directional,167151774.0
512,12,1146010568,-127248072,1300988640,directional,343113624.0
512,13,1490488346,-412820826,1386284756,directional,44593505.0
512,14,-689136571,-23640098,1258910012,directional,110213283.0
512,16,-1038428178,-1377787948,1251373436,directional,69671961.0
512,17,142151218,52381363,1022714228,omni,
512,18,571582400,1370347924,1414782227,omni,
512,19,-465533522,23672354,1463270622,directional,50140159.0
513,2,-480632327,-1069318995,1425912574,omni,
513,4,-147971231,-465093200,1029338347,directional,200512901.0
513,8,-1038599251,443653275,1125620480,directional,19519149.0
513,9,452570525,741344786,1398597453,omni,
513,10,-115036797,-925206161,1219512914,directional,78302754.0
513,13,997834819,-518096840,1091743948,directional,258517845.0
513,15,-1498576078,-872709217,1177712636,directional,190419384.0
513,16,-1090250168,691811254,1287089949,directional,231932206.0
513,18,55102641,-649140501,1231153057,omni,
513,19,770446156,683486328,1490997326,omni,
514,1,380866221,-952880864,1302626630,omni,
514,2,-487294782,-195028743,1128915435,omni,
514,4,1101476085,-790454223,1070267316,directional,324779525.0
514,7,661692197,-776982113,1293914620,omni,
514,8,939014797,1392162865,1164313509,omni,
514,10,-1130484655,-823438140,1161827731,omni,
514,11,-212414786,-1302356899,1299206502,directional,220996221.0
514,12,-838375126,-1554652455,1406842550,omni,
514,13,-358624817,1454562242,1234476285,omni,
514,14,-45912228,607781638,1342444330,omni,
514,15,877070628,-1423296724,1122397815,omni,
514,16,-729449859,-4464530,1395510909,omni,
514,17,549196004,552531119,1352522324,omni,
514,18,695107041,-1615944570,1151502369,omni,
514,19,-1532484293,-225615856,1499581040,omni,
514,20,-390515571,1284321452,1141080625,omni,
515,3,1199078018,615790107,1293985014,omni,
515,6,1228211363,989448642,1222790501,omni,
515,7,-577146869,-254340538,1313151156,omni,
515,8,977031179,-1396981578,1319539244,omni,
515,9,-206510325,1162098806,1463800999,omni,
515,10,508181720,1349333127,1242326568,omni,
515,11,80838390,-1489309714,1125619483,directional,335765990.0
515,12,-792866773,1254878764,1498947764,directional,48364257.0
515,14,-215244756,-351242721,1165183014,directional,78865877.0
515,18,1138807279,397732469,1398891084,omni,
515,20,-1345752207,-103537596,1248939825,directional,169617553.0
516,2,314333059,-155792514,1413752737,omni,
516,3,-772520011,-863667006,1340533536,directional,50632394.0
516,4,-1545453821,-27830956,1184905968,omni,
516,5,-1301518874,49242635,1053363328,omni,
516,7,-960114230,-1091285122,1357799817,directional,107464424.0
516,8,753953558,1271022463,1063318284,omni,
516,9,-97096061,1379419924,1463630252,directional,47681232.0
516,10,-504612780,-1405542853,1393090708,directional,167229139.0
516,11,786684965,596048918,1003117147,omni,
516,12,-1353302698,754554694,1392562982,omni,
516,15,511070696,-199570337,1144020913,omni,
516,16,772648112,-336533174,1399596875,omni,
516,18,1742569857,-2193351,1020449107,directional,41747646.0
516,20,464421359,-1582790657,1244228892,omni,
517,1,1271915878,-1103488602,1131282383,omni,
517,2,-935656502,-22519580,1245775605,omni,
517,3,327302428,159888538,1300695302,directional,326050897.0
517,4,1229722539,-807381022,1195899230,directional,13270493.0
517,5,-928516984,1451260031,1254261249,directional,207227202.0
517,6,124527325,-421154606,1267741093,directional,77223612.0
517,7,1477266043,395645507,1288273471,omni,
517,9,1348692873,107405267,1410439282,omni,
517,11,-773466231,1028343547,1022383126,directional,167967301.0
517,13,1305953510,-1062772383,1021077646,omni,
517,14,862708056,914443475,1121450534,directional,58804457.0
517,16,-603590642,-630210357,1165992250,omni,
517,17,-16250450,824092194,1169792063,directional,18859563.0
517,19,-1055140138,1313728098,1458141890,omni,
517,20,941901898,-869475229,1197605558,omni,
518,1,-666619911,-1134632170,1190204231,omni,
518,2,268764011,969420641,1398244387,omni,
518,3,581488875,329022651,1234575822,omni,
518,4,-262071924,-1084220670,1310986597,omni,
518,5,1433599567,-388804688,1078711049,omni,
518,8,1034056945,-378914750,1258106808,directional,332026093.0
518,9,452313539,932141238,1014107863,omni,
518,10,-750191537,-256122804,1366825612,omni,
518,12,899862977,347308610,1273617847,omni,
518,14,521179083,-697408436,1289682994,omni,
518,15,650259294,-1244693609,1145403111,omni,
518,18,336013185,-874830369,1235510223,omni,
518,19,-92663042,-462085029,1003716415,omni,
518,20,1049105342,689592461,1305958598,omni,
519,2,270110064,-182414802,1075245828,omni,
519,3,-371244554,33488249,1284895137,omni,
519,4,734480755,-471996497,1073469856,omni,
519,5,-1333695491,-417071310,1066453802,directional,215826327.0
519,8,176395282,1559768021,1193952303,omni,
519,9,-471474320,1351967026,1197604570,omni,
519,10,951574632,835845137,1135037185,omni,
519,12,-245187669,-453771686,1052564512,omni,
519,15,-871662943,842779533,1106807550,omni,
519,17,1038898484,354043887,1333808311,omni,
519,18,-1238247617,-766841522,1152403850,omni,
519,19,798813037,1034985136,1338535388,directional,108943742.0
519,20,18221942,-1702784647,1053123840,omni,
520,1,-1361514434,159577837,1213920286,directional,226747752.0
520,2,-1312529212,967274124,1485795171,directional,186451708.0
520,4,-1357405363,603494978,1055106052,directional,158687249.0
520,7,-1607050968,-247324312,1446598359,directional,341907089.0
520,8,826080399,-1189337712,1035939680,directional,156533618.0
520,9,1253867356,-186798794,1448587221,directional,156771064.0
520,10,798583563,408080187,1488116017,directional,144107506.0
520,11,-674878715,1154042640,1452952545,directional,304080386.0
520,12,1242533275,-387325839,1323550277,directional,102947214.0
520,13,389142387,1156666601,1273404232,directional,98731479.0
520,14,979108029,1188883218,1418674269,directional,81487187.0
520,15,-111919244,969672086,1306354837,directional,187740876.0
520,16,594654227,907203695,1453853542,directional,240435693.0
520,18,-1302382817,-907971080,1161173045,directional,211024284.0
520,20,-507230042,-302746571,1117622996,directional,132354624.0
521,1,94721516,-1022699510,1047806687,omni,
521,2,-851184168,-466002641,1095154979,omni,
521,3,-208575838,911091211,1155243579,omni,
521,6,559416308,297897503,1377646887,omni,
521,11,1028436497,-299425208,1151001221,omni,
521,12,559498797,360169332,1301695732,directional,292273584.0
521,15,-872090933,-823863103,1405771508,directional,352122515.0
521,16,-550179759,1597794178,1264809717,directional,22843222.0
521,17,-1156534586,-1234760276,1148012038,directional,177233983.0
521,18,-677648175,-1527082302,1193305735,directional,210647964.0
521,20,-1137805701,423516576,1375130002,directional,199804742.0
522,5,1637372125,-233003301,1031189577,omni,
522,6,-1489398425,555636958,1454588912,directional,264047709.0
522,7,1199691855,186369691,1237209217,directional,354944736.0
522,9,580958503,-938318685,1131852264,omni,
522,10,-1165093225,26294219,1091073079,directional,212269093.0
522,11,404780251,-712064926,1271656749,directional,32225916.0
522,13,117750940,-321764973,1276397914,omni,
522,14,1093578939,1328378570,1180816929,directional,308925593.0
522,18,377062255,-1347247158,1211051142,directional,97044216.0
522,20,-596580158,1164698206,1327629092,omni,
523,3,452615418,-876785006,1398279154,omni,
523,4,-647366579,812015945,1224187388,omni,
523,5,1498116111,-686960560,1435552869,directional,57671613.0
523,7,-688637117,675934413,1306257934,directional,107377510.0
523,10,-1079176038,-66918213,1342094823,directional,54223020.0
523,11,-712580652,892447384,1251178087,omni,
523,13,316183431,446419833,1433804433,omni,
523,16,-582219904,566907148,1111334120,directional,30674185.0
523,17,839939649,-243963874,1405214133,directional,124271592.0
523,18,-259034041,-1024171397,1308468644,directional,103764176.0
523,20,-1527961579,121156648,1462224064,directional,285980635.0
524,1,1155012631,-650575699,1499578923,directional,222652012.0
524,2,-1315778377,788194234,1089421949,directional,112555830.0
524,3,117401731,1280900715,1086856625,directional,230640519.0
524,4,891543864,-518787639,1140736096,directional,196958616.0
524,5,-806267247,-957493332,1364969432,directional,104922790.0
524,6,812382802,1201762378,1300408036,directional,237364312.0
524,8,685895523,-1241760130,1067627416,directional,18907837.0
524,10,285348627,-338646550,1252686864,directional,338826319.0
524,11,1190957834,-1116459301,1272053917,directional,275554180.0
524,13,-307426937,513332475,1265510007,directional,218811843.0
524,15,-69985232,-235032368,1008498868,directional,297572335.0
524,16,85509180,977113247,1048041512,directional,35045461.0
524,17,1098522602,-821904992,1254153848,directional,219326784.0
524,18,707601299,-366245233,1170863729,directional,192459351.0
524,19,-178293450,-1370845439,1220446392,directional,324271090.0
525,1,296006935,-109427134,1140288946,omni,
525,4,1348743349,774304143,1384879881,directional,322324993.0
525,5,-188060921,-381396457,1145376625,directional,54396770.0
525,6,309028114,250270674,1297298798,directional,196460996.0
525,8,-1025999341,122246735,1371799267,directional,36699801.0
525,9,1520596916,-301950653,1337924975,directional,21665813.0
525,10,-887952112,1199825092,1488019992,omni,
525,11,-1729490988,10740155,1384876235,directional,139965842.0
525,12,617946749,-1036840027,1051789145,directional,116056303.0
525,13,-49206194,-842781044,1396075665,directional,12437982.0
525,14,864812572,850016013,1070893002,omni,
525,16,314024026,1434627522,1025142915,omni,
525,17,387894998,749667804,1290579095,omni,
525,18,-421619257,-171254900,1377580103,directional,155602424.0
526,3,1009806950,17820793,1219479602,directional,10865522.0
526,5,1028742916,-772780355,1099439762,omni,
526,7,1158098230,167653914,1161917726,omni,
526,9,-811003971,-1547666969,1025041975,omni,
526,11,-1115664987,175241666,1289957929,directional,176328960.0
526,12,-1463647773,295494199,1169915395,omni,
526,13,-373861513,1694625012,1001057877,omni,
526,15,852273289,236516440,1035745435,omni,
526,17,717237334,-61499054,1264711955,directional,277726921.0
526,18,841421497,864139355,1240655570,omni,
527,1,170542290,1168204950,1462741105,directional,302400416.0
527,2,1257101417,-828523659,1098857945,omni,
527,3,695630452,-21467170,1006792787,directional,326137609.0
527,4,-1227548089,-816382637,1483401045,directional,67864981.0
527,6,-1078459021,1242142760,1328093149,directional,27792054.0
527,7,1305191974,-1142374594,1261875147,directional,246419574.0
527,9,644247276,1485995571,1012301479,directional,76394300.0
527,10,187872143,1459092661,1393011592,directional,303931574.0
527,12,-1132326881,-1012944322,1174597227,directional,899768.0
527,13,-815745909,685373328,1352152417,directional,103249305.0
527,15,-269152120,-1325543870,1472202658,directional,225878608.0
527,16,-574852397,132110981,1117269895,directional,246177472.0
527,17,874106692,-974798240,1403522877,directional,194402233.0
527,18,1505462540,570984995,1022585941,directional,262302450.0
527,19,194014275,-1180555761,1159157808,directional,120548403.0
527,20,-1130236597,1338434812,1189681302,directional,349795792.0
528,1,672158731,-1006366404,1408010750,omni,
528,5,-546190386,-354976798,1251403534,omni,
528,6,1259505360,-61070420,1411827395,directional,268609771.0
528,8,798570592,-1268152943,1110587151,directional,29712731.0
528,9,288404229,528886824,1284040198,omni,
528,10,226904466,-63568406,1088996427,omni,
528,11,23530108,702138530,1176374521,omni,
528,14,-469040567,372084327,1195269421,omni,
528,15,281620737,-1086891458,1057063473,directional,80875693.0
528,18,528089482,-1294548753,1258138988,directional,72799855.0
529,1,237686190,985489795,1392752612,directional,195109196.0
529,4,-700570530,-818699600,1420975155,directional,165293699.0
529,5,92758405,1343154738,1388103469,directional,297296344.0
529,6,1337680555,991624194,1111751516,omni,
529,7,-526507232,-1188155610,1430634099,omni,
529,10,-476576283,-799606212,1090563127,omni,
529,11,345449796,1310294405,1064616737,omni,
529,12,107195980,-1177473716,1296335986,omni,
529,13,841583928,1025662491,1314881970,omni,
529,14,-1205977608,-697025279,1102667262,directional,226667319.0
529,15,1527577846,-812400472,1071875539,omni,
529,16,-876570491,1057312672,1027413910,omni,
529,17,-642313142,-102094484,1197749850,omni,
529,18,-1593743384,4741691,1164280805,omni,
529,19,1189262029,744532935,1460974121,omni,
529,20,1325694241,878421792,1369788620,omni,
530,3,-533426187,26932840,1138016516,directional,83587644.0
530,4,-657307835,-735945193,1028824055,omni,
