key,channel,first,clear,first_position,clear_position
q3_official_ZQX3-BWC3-APQY-A8PK,5,29.0,1587.896012,"[0.0, 0.0]","[165.770263198007, 507.71848967250764]"
q3_official_ZQX3-BWC3-APQY-A8PK,6,35.0,1156.609614,"[0.0, 0.0]","[944.0773025792807, 291.8526882774253]"
q3_official_ZQX3-BWC3-APQY-A8PK,8,47.0,2003.388605,"[0.0, 0.0]","[-202.00673254064054, 786.9205187268083]"
q3_official_ZQX3-BWC3-APQY-A8PK,12,71.0,1942.539271,"[0.0, 0.0]","[-81.6305719485481, 1038.8893311485008]"
q3_official_ZQX3-BWC3-APQY-A8PK,16,95.0,434.149904,"[0.0, 0.0]","[261.8719610724763, -319.03814051520254]"
q3_official_ZQX3-BWC3-APQY-A8PK,18,107.0,2146.90133,"[0.0, 0.0]","[-802.3090215525577, 690.3652918778663]"
q3_official_ZQX3-BWC3-APQY-A8PK,3,597.328406,855.648399,"[565.0000000000001, -978.6087062764157]","[1148.1483982910472, -1116.2783226262673]"
q3_official_ZQX3-BWC3-APQY-A8PK,10,1747.366167,2443.459234,"[565.0000000000001, 978.6087062764157]","[-189.31803545652264, 1560.739639622168]"
q3_official_ZQX3-BWC3-APQY-A8PK,11,2257.573905,2638.118503,"[-564.9999999999998, 978.6087062764158]","[-1027.7148336425419, 1257.6771178339866]"
q3_official_C45P-HNKA-CSKY-VBF7,1,5.0,3256.810573,"[0.0, 0.0]","[-80.8687228112602, 945.4660455692019]"
q3_official_C45P-HNKA-CSKY-VBF7,8,47.0,372.851995,"[0.0, 0.0]","[-824.2497079950318, -528.3009839339217]"
q3_official_C45P-HNKA-CSKY-VBF7,9,53.0,536.245811,"[0.0, 0.0]","[-936.1930561667416, -611.2378890689222]"
q3_official_C45P-HNKA-CSKY-VBF7,10,59.0,2958.737682,"[0.0, 0.0]","[632.3540758199285, 465.9408343711267]"
q3_official_C45P-HNKA-CSKY-VBF7,12,71.0,1665.62667,"[0.0, 0.0]","[139.6542256269188, -161.82895170167296]"
q3_official_C45P-HNKA-CSKY-VBF7,15,89.0,1588.347128,"[0.0, 0.0]","[-129.15109235699586, -21.089152565835654]"
q3_official_C45P-HNKA-CSKY-VBF7,16,95.0,1822.889432,"[0.0, 0.0]","[227.35185676356446, -886.7714054284057]"
q3_official_C45P-HNKA-CSKY-VBF7,18,107.0,1149.674843,"[0.0, 0.0]","[-887.9118407275828, 43.100814332089264]"
q3_official_C45P-HNKA-CSKY-VBF7,20,119.0,1519.381895,"[0.0, 0.0]","[-63.655303797212696, 260.23663292609086]"
q3_official_C45P-HNKA-CSKY-VBF7,2,652.695914,893.291515,"[-565.0000000000005, -978.6087062764154]","[-944.8900619988567, -1155.509586181251]"
q3_official_C45P-HNKA-CSKY-VBF7,3,658.695914,2136.546228,"[-565.0000000000005, -978.6087062764154]","[-216.53086866049148, -1126.708931642766]"
q3_official_C45P-HNKA-CSKY-VBF7,4,1216.853845,3510.051462,"[-1130.0, 1.3838508830365092e-13]","[-1080.7009296142319, 962.902299299002]"
q3_official_C45P-HNKA-CSKY-VBF7,14,1264.853845,3594.03949,"[-1130.0, 1.3838508830365092e-13]","[-1250.855209486783, 657.1779167918505]"
q3_official_C45P-HNKA-CSKY-VBF7,5,2505.693969,2698.923543,"[1130.0, 0.0]","[1657.8048237812454, -189.02955091918884]"
q3_official_C45P-HNKA-CSKY-VBF7,6,3080.152365,3952.918876,"[565.0000000000001, 978.6087062764157]","[-136.83221915685724, 1334.8477834878909]"
q3_official_C45P-HNKA-CSKY-VBF7,17,3395.863451,3735.200242,"[-564.9999999999998, 978.6087062764158]","[-1121.2770918862484, 1270.2084702461825]"
q3_official_A6BX-KJRY-ZH6X-YT9H,4,23.0,795.347557,"[0.0, 0.0]","[435.54093831973336, 75.75280611914806]"
q3_official_A6BX-KJRY-ZH6X-YT9H,5,29.0,2086.396077,"[0.0, 0.0]","[-135.4383528349412, -874.4539543104595]"
q3_official_A6BX-KJRY-ZH6X-YT9H,11,65.0,900.207405,"[0.0, 0.0]","[392.7909503314641, 7.773342362634486]"
q3_official_A6BX-KJRY-ZH6X-YT9H,13,77.0,2157.305038,"[0.0, 0.0]","[-310.05500279948774, -1115.938975057257]"
q3_official_A6BX-KJRY-ZH6X-YT9H,18,107.0,452.551395,"[0.0, 0.0]","[1399.404856924104, 171.6542858808112]"
q3_official_A6BX-KJRY-ZH6X-YT9H,12,588.440102,1590.564252,"[1130.0, 0.0]","[1206.472756558921, 147.52564367727007]"
q3_official_A6BX-KJRY-ZH6X-YT9H,14,600.440102,1394.433589,"[1130.0, 0.0]","[1436.5034564019393, 926.941110539822]"
q3_official_A6BX-KJRY-ZH6X-YT9H,19,1193.405504,3748.827501,"[565.0000000000001, 978.6087062764157]","[113.72417376555114, 1192.310725371159]"
q3_official_A6BX-KJRY-ZH6X-YT9H,10,2263.22103,2931.738939,"[-565.0000000000005, -978.6087062764154]","[-1178.432022741542, -568.6395731574369]"
q3_official_A6BX-KJRY-ZH6X-YT9H,15,2269.22103,2553.672182,"[-565.0000000000005, -978.6087062764154]","[-1605.9735239689817, -730.5960021550883]"
q3_official_A6BX-KJRY-ZH6X-YT9H,16,2782.064993,3552.767342,"[-1130.0, 1.3838508830365092e-13]","[-783.001329648728, 1149.7100890085421]"
q3_official_A6BX-KJRY-ZH6X-YT9H,20,2800.064993,3216.575588,"[-1130.0, 1.3838508830365092e-13]","[-1316.6296162052308, 308.2279373145252]"
q3_official_3PGJ-9D8A-XMN8-6PRT,3,17.0,344.931766,"[0.0, 0.0]","[820.7095370749614, -85.84011446397754]"
q3_official_3PGJ-9D8A-XMN8-6PRT,6,35.0,2854.68003,"[0.0, 0.0]","[-67.3136304123857, 514.9117640247669]"
q3_official_3PGJ-9D8A-XMN8-6PRT,8,47.0,560.283208,"[0.0, 0.0]","[1087.5930014408536, 155.08216527259924]"
q3_official_3PGJ-9D8A-XMN8-6PRT,10,59.0,1481.606346,"[0.0, 0.0]","[-161.97554508407615, -633.6687871450833]"
q3_official_3PGJ-9D8A-XMN8-6PRT,15,89.0,2566.215335,"[0.0, 0.0]","[-950.694055102604, 994.0069956844243]"
q3_official_3PGJ-9D8A-XMN8-6PRT,18,107.0,924.198015,"[0.0, 0.0]","[657.7192413500491, -484.00257540562876]"
q3_official_3PGJ-9D8A-XMN8-6PRT,19,113.0,2493.250429,"[0.0, 0.0]","[-789.9356383504314, 756.9523301894358]"
q3_official_3PGJ-9D8A-XMN8-6PRT,1,415.128064,686.164443,"[1130.0, 0.0]","[1566.2985988679561, 148.84177033155956]"
q3_official_3PGJ-9D8A-XMN8-6PRT,4,1036.842356,1260.028627,"[565.0000000000001, -978.6087062764157]","[645.6649924925703, -1307.5628934663491]"
q3_official_3PGJ-9D8A-XMN8-6PRT,9,1060.842356,1819.160212,"[565.0000000000001, -978.6087062764157]","[-57.6420895488946, -1478.5484055626953]"
q3_official_3PGJ-9D8A-XMN8-6PRT,12,1629.702955,1927.246879,"[-565.0000000000005, -978.6087062764154]","[-519.3472394819631, -1443.3158394618506]"
q3_official_JQKY-V22Z-DJGR-MVP2,2,11.0,1377.31707,"[0.0, 0.0]","[-919.7290954430273, 127.79250785466505]"
q3_official_JQKY-V22Z-DJGR-MVP2,6,35.0,383.210585,"[0.0, 0.0]","[706.0280838887197, -852.8082593804168]"
q3_official_JQKY-V22Z-DJGR-MVP2,13,77.0,683.349469,"[0.0, 0.0]","[-95.77408432081825, -797.3483760842339]"
q3_official_JQKY-V22Z-DJGR-MVP2,14,83.0,1490.952601,"[0.0, 0.0]","[-441.54719870344866, 258.2150860946234]"
q3_official_JQKY-V22Z-DJGR-MVP2,19,113.0,2446.096971,"[0.0, 0.0]","[889.4093712595457, 951.0290026058177]"
q3_official_JQKY-V22Z-DJGR-MVP2,7,457.007237,3059.565554,"[565.0000000000001, -978.6087062764157]","[1077.4356088213651, -697.4661003182708]"
q3_official_JQKY-V22Z-DJGR-MVP2,12,487.007237,3116.520228,"[565.0000000000001, -978.6087062764157]","[1171.6529702689165, -939.5513991222142]"
q3_official_JQKY-V22Z-DJGR-MVP2,1,789.953299,1165.372971,"[-565.0000000000005, -978.6087062764154]","[-1317.658153243721, -87.47053643691913]"
q3_official_JQKY-V22Z-DJGR-MVP2,3,1218.78151,4044.199398,"[-1130.0, 1.3838508830365092e-13]","[-1714.3268626043377, 401.05928192849154]"
q3_official_JQKY-V22Z-DJGR-MVP2,8,1242.78151,3719.299283,"[-1130.0, 1.3838508830365092e-13]","[-1680.704279995161, -415.4013013861094]"
q3_official_JQKY-V22Z-DJGR-MVP2,15,1278.78151,3831.094558,"[-1130.0, 1.3838508830365092e-13]","[-1348.3238319091924, -124.99234347134357]"
q3_official_JQKY-V22Z-DJGR-MVP2,18,1296.78151,3922.273889,"[-1130.0, 1.3838508830365092e-13]","[-1642.3421433291692, -129.5049913045786]"
q3_official_JQKY-V22Z-DJGR-MVP2,20,1308.78151,4152.828527,"[-1130.0, 1.3838508830365092e-13]","[-1402.9106982535009, 68.44473357532043]"
q3_official_JQKY-V22Z-DJGR-MVP2,5,1655.131609,2067.841648,"[-564.9999999999998, 978.6087062764158]","[-493.1660903865559, 1139.7575043189806]"
q3_official_JQKY-V22Z-DJGR-MVP2,11,1685.131609,1873.387086,"[-564.9999999999998, 978.6087062764158]","[-603.3339280953933, 1321.8309140414553]"
q3_official_JQKY-V22Z-DJGR-MVP2,4,2654.294832,2849.802648,"[1130.0, 0.0]","[1678.3907165202797, 43.46661432720513]"
q3_official_2JCD-S7FN-CYD6-7J6X,2,11.0,1226.518692,"[0.0, 0.0]","[-913.8272286434952, 472.6143425527079]"
q3_official_2JCD-S7FN-CYD6-7J6X,3,17.0,2198.922278,"[0.0, 0.0]","[-286.42415237942305, -860.5860563249478]"
q3_official_2JCD-S7FN-CYD6-7J6X,7,41.0,2774.282179,"[0.0, 0.0]","[1117.3344370479135, 240.45683514894813]"
q3_official_2JCD-S7FN-CYD6-7J6X,9,53.0,2329.971724,"[0.0, 0.0]","[269.07392040652337, -1088.0033622467456]"
q3_official_2JCD-S7FN-CYD6-7J6X,10,59.0,393.348484,"[0.0, 0.0]","[843.5693095417166, 818.5090814693765]"
q3_official_2JCD-S7FN-CYD6-7J6X,11,65.0,2671.114004,"[0.0, 0.0]","[736.8090321312383, -19.337116369375565]"
q3_official_2JCD-S7FN-CYD6-7J6X,14,535.608191,759.590322,"[565.0000000000001, 978.6087062764157]","[335.1585766943293, 1653.497402148501]"
q3_official_2JCD-S7FN-CYD6-7J6X,1,1336.460018,1681.491739,"[-1130.0, 1.3838508830365092e-13]","[-1464.5447602739514, -68.7197451700902]"
q3_official_2JCD-S7FN-CYD6-7J6X,12,1390.460018,1594.861728,"[-1130.0, 1.3838508830365092e-13]","[-1738.765401930063, -99.88931427996246]"
q3_official_2JCD-S7FN-CYD6-7J6X,15,1402.460018,1839.203691,"[-1130.0, 1.3838508830365092e-13]","[-1289.601421923009, -319.1884380437827]"
q3_official_2JCD-S7FN-CYD6-7J6X,18,2107.150858,3409.569629,"[-565.0000000000005, -978.6087062764154]","[-828.810472103628, -1563.4451281035613]"
q3_official_PEWS-43T6-SUN3-WEKU,5,29.0,1195.086259,"[0.0, 0.0]","[-913.5274506638243, 346.73605893153643]"
q3_official_PEWS-43T6-SUN3-WEKU,7,41.0,388.865687,"[0.0, 0.0]","[-111.12553686236899, -639.7342469741004]"
q3_official_PEWS-43T6-SUN3-WEKU,9,53.0,1747.680125,"[0.0, 0.0]","[162.29164415445206, 643.2423470799606]"
q3_official_PEWS-43T6-SUN3-WEKU,12,71.0,915.290673,"[0.0, 0.0]","[-869.0461316474741, -293.14452024830643]"
q3_official_PEWS-43T6-SUN3-WEKU,15,89.0,2489.985585,"[0.0, 0.0]","[998.1713134583042, -599.9495159316676]"
q3_official_PEWS-43T6-SUN3-WEKU,17,101.0,506.272196,"[0.0, 0.0]","[-219.82600156740926, -370.56343827658765]"
q3_official_PEWS-43T6-SUN3-WEKU,18,107.0,1847.63548,"[0.0, 0.0]","[523.4962191235101, 385.49208734631213]"
q3_official_PEWS-43T6-SUN3-WEKU,10,700.109836,3211.475994,"[-565.0000000000005, -978.6087062764154]","[119.12478406907431, -1614.719610504867]"
q3_official_PEWS-43T6-SUN3-WEKU,14,1065.784146,1342.709717,"[-1130.0, 1.3838508830365092e-13]","[-1258.5748676021003, 794.0630672477107]"
q3_official_PEWS-43T6-SUN3-WEKU,2,2617.05429,2999.480079,"[565.0000000000001, -978.6087062764157]","[1002.4133637097866, -1135.928951292125]"
q3_official_PEWS-43T6-SUN3-WEKU,4,2629.05429,2861.941474,"[565.0000000000001, -978.6087062764157]","[644.8088904681169, -1075.7700809346984]"
q3_official_35MF-5TW2-65K3-KNA2,1,5.0,2980.946536,"[0.0, 0.0]","[-336.4665123880847, -555.6111317700229]"
q3_official_35MF-5TW2-65K3-KNA2,2,11.0,2153.658656,"[0.0, 0.0]","[35.93834494958684, 19.630853848172592]"
q3_official_35MF-5TW2-65K3-KNA2,5,29.0,2092.218812,"[0.0, 0.0]","[-244.01614836170177, 55.1538374506446]"
q3_official_35MF-5TW2-65K3-KNA2,7,41.0,2227.401855,"[0.0, 0.0]","[166.7886508082913, -234.8396114800514]"
q3_official_35MF-5TW2-65K3-KNA2,8,47.0,1989.301778,"[0.0, 0.0]","[-479.5949173858162, 443.3888161346266]"
q3_official_35MF-5TW2-65K3-KNA2,11,65.0,1522.236652,"[0.0, 0.0]","[-662.0881527239537, 630.0917378346821]"
q3_official_35MF-5TW2-65K3-KNA2,13,77.0,455.923824,"[0.0, 0.0]","[50.09577181315771, 270.3347615721442]"
q3_official_35MF-5TW2-65K3-KNA2,18,107.0,3188.72447,"[0.0, 0.0]","[-565.9813332141134, -1146.1734482347124]"
q3_official_35MF-5TW2-65K3-KNA2,19,113.0,3041.779324,"[0.0, 0.0]","[-544.0204185447164, -677.1798008374643]"
q3_official_35MF-5TW2-65K3-KNA2,20,119.0,714.757013,"[0.0, 0.0]","[683.7464275798933, 1114.906261524568]"
q3_official_35MF-5TW2-65K3-KNA2,3,768.910982,1271.505208,"[565.0000000000001, 978.6087062764157]","[320.43762778890414, 1142.1753283396954]"
q3_official_35MF-5TW2-65K3-KNA2,4,774.910982,1797.269879,"[565.0000000000001, 978.6087062764157]","[-190.5540260504059, 1300.4213728909535]"
q3_official_35MF-5TW2-65K3-KNA2,14,828.910982,1046.902985,"[565.0000000000001, 978.6087062764157]","[258.37286131454783, 1458.7759797307447]"
q3_official_35MF-5TW2-65K3-KNA2,9,2734.687078,3370.442255,"[565.0000000000001, -978.6087062764157]","[-37.33957807820748, -1704.4339590341333]"
q3_official_35MF-5TW2-65K3-KNA2,15,2752.687078,3312.587274,"[565.0000000000001, -978.6087062764157]","[-69.16050704773583, -1472.3301922736878]"
q3_official_FRVC-M9EZ-4K36-3KDS,2,11.0,406.048355,"[0.0, 0.0]","[-235.2077428083719, -1204.1636814536187]"
q3_official_FRVC-M9EZ-4K36-3KDS,18,107.0,833.026454,"[0.0, 0.0]","[475.4306563873486, -907.5386704152041]"
q3_official_FRVC-M9EZ-4K36-3KDS,20,119.0,2456.163211,"[0.0, 0.0]","[-1000.6213075593143, 820.4648186156874]"
q3_official_FRVC-M9EZ-4K36-3KDS,8,897.894438,1125.354714,"[565.0000000000001, -978.6087062764157]","[1072.5575132154586, -1341.4507940130236]"
q3_official_FRVC-M9EZ-4K36-3KDS,10,1774.890736,1959.868844,"[565.0000000000001, 978.6087062764157]","[845.4380123927674, 1425.4848622927097]"
q3_official_FRVC-M9EZ-4K36-3KDS,1,2261.776511,2768.036134,"[-564.9999999999998, 978.6087062764158]","[-868.5186046616243, 1313.750421735026]"
q3_official_FRVC-M9EZ-4K36-3KDS,3,2267.776511,2674.200385,"[-564.9999999999998, 978.6087062764158]","[-1174.8988235024574, 1077.0708383734254]"
q3_official_FRVC-M9EZ-4K36-3KDS,7,2291.776511,3050.920933,"[-564.9999999999998, 978.6087062764158]","[-1488.4810870872034, 470.408738321239]"
q3_official_FRVC-M9EZ-4K36-3KDS,12,2309.776511,2583.619466,"[-564.9999999999998, 978.6087062764158]","[-1381.1907134701821, 942.9343202195712]"
q3_official_FRVC-M9EZ-4K36-3KDS,15,3217.207546,3374.59701,"[-1130.0, 1.3838508830365092e-13]","[-1693.792641506443, -82.70926987269048]"
q3_official_Q5SM-56HV-Q8J2-DYA4,3,17.0,1895.555662,"[0.0, 0.0]","[-83.2527177362035, 254.3094413924954]"
q3_official_Q5SM-56HV-Q8J2-DYA4,7,41.0,2757.541147,"[0.0, 0.0]","[482.6758419027137, 159.9075410998683]"
q3_official_Q5SM-56HV-Q8J2-DYA4,9,53.0,1937.759668,"[0.0, 0.0]","[-105.17317860087452, 102.2268912935061]"
q3_official_Q5SM-56HV-Q8J2-DYA4,11,65.0,1558.763631,"[0.0, 0.0]","[-810.0941558162326, 866.4942520004545]"
q3_official_Q5SM-56HV-Q8J2-DYA4,12,71.0,2226.343473,"[0.0, 0.0]","[622.1747630285765, -1006.5961222093009]"
q3_official_Q5SM-56HV-Q8J2-DYA4,13,77.0,374.68863,"[0.0, 0.0]","[-6.5111299033961245, -1038.1204412319835]"
q3_official_Q5SM-56HV-Q8J2-DYA4,6,523.018762,966.131961,"[-565.0000000000005, -978.6087062764154]","[-1315.1972855133558, -727.2184287361592]"
q3_official_Q5SM-56HV-Q8J2-DYA4,8,535.018762,801.18274,"[-565.0000000000005, -978.6087062764154]","[-956.2655943896488, -992.7857127975938]"
q3_official_Q5SM-56HV-Q8J2-DYA4,1,1122.217893,1384.716673,"[-1130.0, 1.3838508830365092e-13]","[-1398.3700354386187, 386.42903717136755]"
q3_official_Q5SM-56HV-Q8J2-DYA4,16,1678.667544,3134.927783,"[-564.9999999999998, 978.6087062764158]","[65.76256789159143, 1482.185515898134]"
q3_official_Q5SM-56HV-Q8J2-DYA4,14,2578.074928,3487.031004,"[1130.0, 0.0]","[932.4288989784391, 512.4440996051183]"
q3_official_Q5SM-56HV-Q8J2-DYA4,10,2946.107105,3244.536445,"[565.0000000000001, 978.6087062764157]","[519.7739370144325, 1531.8394126798612]"
q3_official_UEKY-9ZJN-5WY3-RM7G,1,5.0,2863.022263,"[0.0, 0.0]","[1261.0055447305108, -351.88680586198336]"
q3_official_UEKY-9ZJN-5WY3-RM7G,5,29.0,1262.928026,"[0.0, 0.0]","[-720.1150514502533, -717.8475035529166]"
q3_official_UEKY-9ZJN-5WY3-RM7G,10,59.0,2131.055463,"[0.0, 0.0]","[287.46043387289745, -1198.0344761184924]"
q3_official_UEKY-9ZJN-5WY3-RM7G,16,95.0,401.112006,"[0.0, 0.0]","[-561.2954958527032, 1083.8904403554102]"
q3_official_UEKY-9ZJN-5WY3-RM7G,2,434.181384,3958.09599,"[-564.9999999999998, 978.6087062764158]","[-458.97780395844313, 1228.285399000676]"
q3_official_UEKY-9ZJN-5WY3-RM7G,4,446.181384,799.449119,"[-564.9999999999998, 978.6087062764158]","[-1239.5472065996182, 893.0903093277336]"
q3_official_UEKY-9ZJN-5WY3-RM7G,14,506.181384,679.052779,"[-564.9999999999998, 978.6087062764158]","[-907.3724472870497, 1154.387505143528]"
q3_official_UEKY-9ZJN-5WY3-RM7G,6,1009.405879,1489.735587,"[-1130.0, 1.3838508830365092e-13]","[-810.2056781272843, -1077.6002187219615]"
q3_official_UEKY-9ZJN-5WY3-RM7G,9,1027.405879,1648.83695,"[-1130.0, 1.3838508830365092e-13]","[-1478.6910687375266, -760.9278127420466]"
q3_official_UEKY-9ZJN-5WY3-RM7G,20,1081.405879,1734.454084,"[-1130.0, 1.3838508830365092e-13]","[-1393.9224791276806, -366.85631960379726]"
q3_official_UEKY-9ZJN-5WY3-RM7G,19,1413.609847,2465.744867,"[-565.0000000000005, -978.6087062764154]","[-232.1885975874344, -1466.514015871675]"
q3_official_UEKY-9ZJN-5WY3-RM7G,15,2255.81587,3082.235881,"[565.0000000000001, -978.6087062764157]","[1468.7189915869808, 1.8036890777928858]"
q3_official_UEKY-9ZJN-5WY3-RM7G,17,2261.81587,3226.7369,"[565.0000000000001, -978.6087062764157]","[1158.7062744502168, -536.6711443716513]"
q3_official_UEKY-9ZJN-5WY3-RM7G,8,3576.224852,3744.915152,"[565.0000000000001, 978.6087062764157]","[533.9986132030276, 1414.8207176838855]"
q3_official_XPA5-6HK6-A694-FWC6,2,11.0,2038.573581,"[0.0, 0.0]","[-52.49651644813435, 483.14225160435075]"
q3_official_XPA5-6HK6-A694-FWC6,3,17.0,1241.685528,"[0.0, 0.0]","[-716.9725400326037, 998.935871050043]"
q3_official_XPA5-6HK6-A694-FWC6,5,29.0,386.017052,"[0.0, 0.0]","[-1080.3642309909633, -201.81637432466485]"
q3_official_XPA5-6HK6-A694-FWC6,12,71.0,3376.605189,"[0.0, 0.0]","[408.161596600811, -794.5772435090082]"
q3_official_XPA5-6HK6-A694-FWC6,14,83.0,3183.282702,"[0.0, 0.0]","[1039.2207749769218, -855.9968601159128]"
q3_official_XPA5-6HK6-A694-FWC6,11,487.583172,721.903381,"[-1130.0, 1.3838508830365092e-13]","[-1642.2941537985464, -488.28110793169316]"
q3_official_XPA5-6HK6-A694-FWC6,13,499.583172,1067.477876,"[-1130.0, 1.3838508830365092e-13]","[-1445.2138106998443, 839.9448743052617]"
q3_official_XPA5-6HK6-A694-FWC6,20,541.583172,1437.817589,"[-1130.0, 1.3838508830365092e-13]","[-781.8955630927583, 1135.2835311681024]"
q3_official_XPA5-6HK6-A694-FWC6,6,1296.350718,1576.115396,"[-564.9999999999998, 978.6087062764158]","[-1174.2202794916834, 1235.5872805411218]"
q3_official_XPA5-6HK6-A694-FWC6,19,1362.350718,1763.364922,"[-564.9999999999998, 978.6087062764158]","[-469.2788888640842, 1672.1541302159321]"
q3_official_XPA5-6HK6-A694-FWC6,4,2208.913589,2856.009104,"[565.0000000000001, 978.6087062764157]","[1266.1112992944181, 359.51282145055245]"
q3_official_XPA5-6HK6-A694-FWC6,9,2226.913589,2524.762514,"[565.0000000000001, 978.6087062764157]","[1565.1070003191217, 648.8721408869544]"
q3_official_XPA5-6HK6-A694-FWC6,10,2232.913589,2789.77296,"[565.0000000000001, 978.6087062764157]","[1178.298449101408, 122.0905821288377]"
q3_official_XPA5-6HK6-A694-FWC6,18,2268.913589,2906.404643,"[565.0000000000001, 978.6087062764157]","[1442.72880258898, 346.7023396704659]"
q3_official_XPA5-6HK6-A694-FWC6,1,3287.245758,3545.687788,"[565.0000000000001, -978.6087062764157]","[527.1957718977167, -1290.4630225001372]"
q3_official_FR8M-W44F-Q9MU-RHUU,4,23.0,1541.015134,"[0.0, 0.0]","[-732.8068950792547, 69.72769572540251]"
q3_official_FR8M-W44F-Q9MU-RHUU,6,35.0,370.229701,"[0.0, 0.0]","[-541.8319242194043, -801.5540022071432]"
q3_official_FR8M-W44F-Q9MU-RHUU,7,41.0,1391.89211,"[0.0, 0.0]","[-275.58847188516074, -428.519662769419]"
q3_official_FR8M-W44F-Q9MU-RHUU,10,59.0,1091.482444,"[0.0, 0.0]","[245.9985591830051, -808.5141363715518]"
q3_official_FR8M-W44F-Q9MU-RHUU,11,65.0,1036.548937,"[0.0, 0.0]","[287.5275725642278, -1023.0507534960684]"
q3_official_FR8M-W44F-Q9MU-RHUU,12,71.0,1223.198931,"[0.0, 0.0]","[160.81555685312975, -215.93573498205382]"
q3_official_FR8M-W44F-Q9MU-RHUU,13,77.0,2679.053505,"[0.0, 0.0]","[453.0628684246596, -93.13968097638411]"
q3_official_FR8M-W44F-Q9MU-RHUU,15,89.0,3498.031009,"[0.0, 0.0]","[1135.076507259397, -784.9712607059319]"
q3_official_FR8M-W44F-Q9MU-RHUU,1,411.942515,1808.645631,"[-565.0000000000005, -978.6087062764154]","[-1656.5499073461724, -41.51586715443091]"
q3_official_FR8M-W44F-Q9MU-RHUU,8,447.942515,653.330766,"[-565.0000000000005, -978.6087062764154]","[-696.1805897501681, -1246.1760292138492]"
q3_official_FR8M-W44F-Q9MU-RHUU,17,501.942515,3761.421922,"[-565.0000000000005, -978.6087062764154]","[540.695310685416, -1427.1566251816776]"
q3_official_FR8M-W44F-Q9MU-RHUU,18,507.942515,730.743032,"[-565.0000000000005, -978.6087062764154]","[-965.430507852792, -1303.768119171972]"
q3_official_FR8M-W44F-Q9MU-RHUU,20,519.942515,845.775855,"[-565.0000000000005, -978.6087062764154]","[-466.03124267583513, -1415.4813336036673]"
q3_official_FR8M-W44F-Q9MU-RHUU,3,2410.452281,3153.816535,"[565.0000000000001, 978.6087062764157]","[1000.4809646928, 870.248280597488]"
q3_official_FR8M-W44F-Q9MU-RHUU,9,2422.452281,2999.588276,"[565.0000000000001, 978.6087062764157]","[1526.5022171831442, 404.36958314611866]"
q3_official_FR8M-W44F-Q9MU-RHUU,19,3654.444079,3827.494701,"[565.0000000000001, -978.6087062764157]","[457.6451537413912, -1454.5298840732662]"
q3_official_TJZU-MD22-UD9R-XN7J,1,5.0,1413.416451,"[0.0, 0.0]","[492.7074058319621, 428.46236754507504]"
q3_official_TJZU-MD22-UD9R-XN7J,3,17.0,1602.930848,"[0.0, 0.0]","[-72.94694064165962, 789.2093069476284]"
q3_official_TJZU-MD22-UD9R-XN7J,5,29.0,828.452355,"[0.0, 0.0]","[717.0484327905292, -209.4098747082216]"
q3_official_TJZU-MD22-UD9R-XN7J,8,47.0,1486.935698,"[0.0, 0.0]","[445.9729723023985, 716.5649441963503]"
q3_official_TJZU-MD22-UD9R-XN7J,9,53.0,1943.083505,"[0.0, 0.0]","[-797.3797283396218, -51.7574928822693]"
q3_official_TJZU-MD22-UD9R-XN7J,14,83.0,424.619762,"[0.0, 0.0]","[862.1216121407008, -1039.8869734855725]"
q3_official_TJZU-MD22-UD9R-XN7J,15,89.0,711.492702,"[0.0, 0.0]","[318.7218779621176, -602.7418628363603]"
q3_official_TJZU-MD22-UD9R-XN7J,17,101.0,1765.478949,"[0.0, 0.0]","[-328.45154326394834, 75.84539403367071]"
q3_official_TJZU-MD22-UD9R-XN7J,13,563.294725,2367.953815,"[565.0000000000001, -978.6087062764157]","[-215.19985035987844, -1616.6325557746486]"
q3_official_TJZU-MD22-UD9R-XN7J,11,981.055053,1155.173381,"[1130.0, 0.0]","[1658.112777696021, 18.3264620851092]"
q3_official_TJZU-MD22-UD9R-XN7J,7,2763.456716,3442.235416,"[-1130.0, 1.3838508830365092e-13]","[-942.8343582058335, 1264.8806233984033]"
q3_official_TJZU-MD22-UD9R-XN7J,10,2769.456716,3032.789753,"[-1130.0, 1.3838508830365092e-13]","[-1180.4518354478357, -84.50126889685927]"
q3_official_TJZU-MD22-UD9R-XN7J,16,2781.456716,3488.67376,"[-1130.0, 1.3838508830365092e-13]","[-1103.7100255613482, 1198.5874768790618]"
q3_official_84E7-WP9X-V3QK-TSZ3,2,11.0,1196.060519,"[0.0, 0.0]","[777.616273635813, 546.5540777601145]"
q3_official_84E7-WP9X-V3QK-TSZ3,3,17.0,2675.375635,"[0.0, 0.0]","[-813.6692729336733, -233.11718336587398]"
q3_official_84E7-WP9X-V3QK-TSZ3,4,23.0,2035.906675,"[0.0, 0.0]","[79.6461159353221, -872.6429554853601]"
q3_official_84E7-WP9X-V3QK-TSZ3,5,29.0,1839.305486,"[0.0, 0.0]","[552.6867485997735, -908.4620793706268]"
q3_official_84E7-WP9X-V3QK-TSZ3,6,35.0,357.022123,"[0.0, 0.0]","[-529.9038187055116, 779.3921855782978]"
q3_official_84E7-WP9X-V3QK-TSZ3,13,77.0,681.339827,"[0.0, 0.0]","[214.41761954452272, 830.8517089351649]"
