problem,group,case,action,path,channel,x,y,time,delta,distance,move,measure,switch,clear,outcome,stage
3,official,XPA5-6HK6-A694-FWC6,102,/measure,16,1130.0,0.0,2735.012718,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,103,/measure,17,1130.0,0.0,2741.012718,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,104,/measure,18,1130.0,0.0,2747.012718,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,105,/measure,10,1154.6998168652322,131.20049455845117,2779.713767,32.70104900000024,133.5052460600638,26.70104900000024,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,106,/clear,10,1178.298449101408,122.0905821288377,2789.77296,10.059192999999595,25.295967028234138,5.0591929999995955,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,107,/measure,4,1236.4771469421448,361.59901581873635,2845.067605,55.2946450000004,246.47322509966946,49.2946450000004,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,108,/clear,4,1266.1112992944181,359.51282145055245,2856.009104,10.941499000000022,29.707493879147524,5.941499000000022,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,109,/measure,18,1429.7841499364133,376.4389907946213,2894.91825,38.909145999999964,164.54572995353286,32.909145999999964,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,110,/clear,18,1442.72880258898,346.7023396704659,2906.404643,11.48639299999968,32.431966520322725,6.48639299999968,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,111,/measure,14,1308.2052045379892,-140.42052998152178,3013.475962,107.07131900000013,505.3565954556959,101.07131900000013,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,112,/measure,14,1016.0938549871821,-859.0272057504264,3173.61778,160.14181800000006,775.7090917322224,155.14181800000006,5.0,0.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,113,/clear,14,1039.2207749769218,-855.9968601159128,3183.282702,9.664921999999933,23.324609811879753,4.664921999999933,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,114,/measure,1,565.0000000000001,-978.6087062764157,3287.245758,103.96305600000005,489.8152797112387,97.96305600000005,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,115,/measure,7,565.0000000000001,-978.6087062764157,3293.245758,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,116,/measure,8,565.0000000000001,-978.6087062764157,3299.245758,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,117,/measure,12,565.0000000000001,-978.6087062764157,3305.245758,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,118,/measure,15,565.0000000000001,-978.6087062764157,3311.245758,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,119,/measure,16,565.0000000000001,-978.6087062764157,3317.245758,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,120,/measure,17,565.0000000000001,-978.6087062764157,3323.245758,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,121,/clear,12,408.161596600811,-794.5772435090082,3376.605189,53.35943099999986,241.79715479946915,48.35943099999986,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,122,/measure,1,319.8611431100127,-1359.5802418383892,3496.977451,120.37226200000032,571.8613102911152,114.37226200000032,5.0,1.0,0.0,direction,
3,official,XPA5-6HK6-A694-FWC6,123,/clear,1,527.1957718977167,-1290.4630225001372,3545.687788,48.71033699999998,218.55168336937388,43.71033699999998,0.0,0.0,5.0,success,
3,official,XPA5-6HK6-A694-FWC6,124,/measure,7,-565.0000000000005,-978.6087062764154,3778.856863,233.1690749999998,1135.845376228039,227.1690749999998,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,125,/measure,8,-565.0000000000005,-978.6087062764154,3784.856863,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,126,/measure,15,-565.0000000000005,-978.6087062764154,3790.856863,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,127,/measure,16,-565.0000000000005,-978.6087062764154,3796.856863,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,XPA5-6HK6-A694-FWC6,128,/measure,17,-565.0000000000005,-978.6087062764154,3802.856863,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,1,/measure,1,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,2,/measure,2,0.0,0.0,11.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,3,/measure,3,0.0,0.0,17.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,4,/measure,4,0.0,0.0,23.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,5,/measure,5,0.0,0.0,29.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,6,/measure,6,0.0,0.0,35.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,7,/measure,7,0.0,0.0,41.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,8,/measure,8,0.0,0.0,47.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,9,/measure,9,0.0,0.0,53.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,10,/measure,10,0.0,0.0,59.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,11,/measure,11,0.0,0.0,65.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,12,/measure,12,0.0,0.0,71.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,13,/measure,13,0.0,0.0,77.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,14,/measure,14,0.0,0.0,83.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,15,/measure,15,0.0,0.0,89.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,16,/measure,16,0.0,0.0,95.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,17,/measure,17,0.0,0.0,101.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,18,/measure,18,0.0,0.0,107.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,19,/measure,19,0.0,0.0,113.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,20,/measure,20,0.0,0.0,119.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,21,/measure,6,-670.5039122277665,-621.3152398887305,307.823207,188.82320700000002,914.1160340081182,182.82320700000002,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,22,/measure,6,-561.6749928065652,-825.231403871516,359.051136,51.22792899999996,231.13964531391102,46.22792899999996,5.0,0.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,23,/clear,6,-541.8319242194043,-801.5540022071432,370.229701,11.178564999999992,30.892826360351336,6.178564999999992,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,24,/measure,1,-565.0000000000005,-978.6087062764154,411.942515,41.71281400000004,178.5640724458115,35.71281400000004,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,25,/measure,2,-565.0000000000005,-978.6087062764154,417.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,26,/measure,3,-565.0000000000005,-978.6087062764154,423.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,27,/measure,4,-565.0000000000005,-978.6087062764154,429.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,28,/measure,5,-565.0000000000005,-978.6087062764154,435.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,29,/measure,7,-565.0000000000005,-978.6087062764154,441.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,30,/measure,8,-565.0000000000005,-978.6087062764154,447.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,31,/measure,9,-565.0000000000005,-978.6087062764154,453.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,32,/measure,10,-565.0000000000005,-978.6087062764154,459.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,33,/measure,11,-565.0000000000005,-978.6087062764154,465.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,34,/measure,12,-565.0000000000005,-978.6087062764154,471.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,35,/measure,13,-565.0000000000005,-978.6087062764154,477.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,36,/measure,14,-565.0000000000005,-978.6087062764154,483.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,37,/measure,15,-565.0000000000005,-978.6087062764154,489.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,38,/measure,16,-565.0000000000005,-978.6087062764154,495.942515,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,39,/measure,17,-565.0000000000005,-978.6087062764154,501.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,40,/measure,18,-565.0000000000005,-978.6087062764154,507.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,41,/measure,19,-565.0000000000005,-978.6087062764154,513.942515,5.999999999999943,0.0,-5.684341886080802e-14,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,42,/measure,20,-565.0000000000005,-978.6087062764154,519.942515,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,43,/measure,8,-588.9057920264516,-1401.2839986773115,610.612673,90.67015800000001,423.3507879980796,84.67015800000001,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,44,/clear,8,-696.1805897501681,-1246.1760292138492,653.330766,42.71809300000007,188.59046746254867,37.71809300000007,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,45,/measure,18,-841.2061672231522,-1370.52415056663,697.538029,44.20726300000001,191.03631436284147,38.20726300000001,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,46,/clear,18,-965.430507852792,-1303.768119171972,730.743032,33.20500299999992,141.02501385368947,28.20500299999992,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,47,/measure,20,-884.3357436657346,-1358.8758036992879,756.352436,25.60940400000004,98.0470176625306,19.60940400000004,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,48,/clear,20,-466.03124267583513,-1415.4813336036673,845.775855,89.42341899999997,422.11709461257834,84.42341899999997,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,49,/measure,11,-174.76699007056843,-1281.696887082336,915.879878,70.10402299999998,320.52011321713275,64.10402299999998,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,50,/measure,11,294.44355761436464,-1054.171066670866,1025.17303,109.29315199999996,521.4657582360585,104.29315199999996,5.0,0.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,51,/clear,11,287.5275725642278,-1023.0507534960684,1036.548937,11.375907000000097,31.879534835238598,6.3759070000000975,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,52,/measure,10,243.2811888964389,-816.6567475161768,1084.76563,48.21669300000008,211.083462573705,42.21669300000008,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,53,/clear,10,245.9985591830051,-808.5141363715518,1091.482444,6.716813999999886,8.584067656238744,1.7168139999998857,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,54,/measure,12,147.86273211499275,-248.69925214412046,1211.15273,119.67028600000003,568.3514275137304,113.67028600000003,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,55,/clear,12,160.81555685312975,-215.93573498205382,1223.198931,12.046200999999883,35.231005173368665,7.046200999999883,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,56,/measure,7,-263.6316010677299,-626.2643576695572,1347.270938,124.07200699999999,590.36003291527,118.07200699999999,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,57,/clear,7,-275.58847188516074,-428.519662769419,1391.89211,44.621172000000115,198.1058583709564,39.621172000000115,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,58,/measure,4,-735.4902597834712,76.66916971244919,1534.526719,142.63460899999995,683.1730461431098,136.63460899999995,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,59,/clear,4,-732.8068950792547,69.72769572540251,1541.015134,6.488415000000032,7.442076810184144,1.4884150000000318,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,60,/measure,1,-1130.0,1.3838508830365092e-13,1627.668544,86.65341000000012,403.2670506596795,80.65341000000012,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,61,/measure,2,-1130.0,1.3838508830365092e-13,1633.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,62,/measure,3,-1130.0,1.3838508830365092e-13,1639.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,63,/measure,5,-1130.0,1.3838508830365092e-13,1645.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,64,/measure,9,-1130.0,1.3838508830365092e-13,1651.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,65,/measure,13,-1130.0,1.3838508830365092e-13,1657.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,66,/measure,14,-1130.0,1.3838508830365092e-13,1663.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,67,/measure,15,-1130.0,1.3838508830365092e-13,1669.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,68,/measure,16,-1130.0,1.3838508830365092e-13,1675.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,69,/measure,17,-1130.0,1.3838508830365092e-13,1681.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,70,/measure,19,-1130.0,1.3838508830365092e-13,1687.668544,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,71,/measure,1,-1646.6434920206154,-9.883382524777225,1797.016148,109.34760399999982,516.7380178556507,103.34760399999982,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,72,/clear,1,-1656.5499073461724,-41.51586715443091,1808.645631,11.629483000000164,33.14741541127613,6.629483000000164,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,73,/measure,2,-564.9999999999998,978.6087062764158,2113.452281,304.80664999999976,1494.0332478043804,298.80664999999976,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,74,/measure,3,-564.9999999999998,978.6087062764158,2119.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,75,/measure,5,-564.9999999999998,978.6087062764158,2125.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,76,/measure,9,-564.9999999999998,978.6087062764158,2131.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,77,/measure,13,-564.9999999999998,978.6087062764158,2137.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,78,/measure,14,-564.9999999999998,978.6087062764158,2143.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,79,/measure,15,-564.9999999999998,978.6087062764158,2149.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,80,/measure,16,-564.9999999999998,978.6087062764158,2155.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,81,/measure,17,-564.9999999999998,978.6087062764158,2161.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,82,/measure,19,-564.9999999999998,978.6087062764158,2167.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,83,/measure,19,565.0000000000001,978.6087062764157,2398.452281,231.0,1130.0,226.0,5.0,0.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,84,/measure,2,565.0000000000001,978.6087062764157,2404.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,85,/measure,3,565.0000000000001,978.6087062764157,2410.452281,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,86,/measure,5,565.0000000000001,978.6087062764157,2416.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,87,/measure,9,565.0000000000001,978.6087062764157,2422.452281,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,88,/measure,13,565.0000000000001,978.6087062764157,2428.452281,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,89,/measure,14,565.0000000000001,978.6087062764157,2434.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,90,/measure,15,565.0000000000001,978.6087062764157,2440.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,91,/measure,16,565.0000000000001,978.6087062764157,2446.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,92,/measure,17,565.0000000000001,978.6087062764157,2452.452281,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,93,/measure,13,537.1427231251779,569.9615216056472,2540.3714,87.91911900000014,409.5955925229489,81.91911900000014,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,94,/clear,13,453.0628684246596,-93.13968097638411,2679.053505,138.68210499999986,668.4105226821287,133.68210499999986,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,95,/measure,2,1130.0,0.0,2821.716431,142.66292599999997,683.3146275895404,136.66292599999997,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,96,/measure,3,1130.0,0.0,2827.716431,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,97,/measure,5,1130.0,0.0,2833.716431,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,98,/measure,9,1130.0,0.0,2839.716431,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,99,/measure,14,1130.0,0.0,2845.716431,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,100,/measure,15,1130.0,0.0,2851.716431,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,101,/measure,16,1130.0,0.0,2857.716431,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,102,/measure,17,1130.0,0.0,2863.716431,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,103,/measure,19,1130.0,0.0,2869.716431,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,104,/measure,9,1545.8414451561703,380.64052899267733,2988.465944,118.7495130000002,563.7475674638405,112.7495130000002,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,105,/clear,9,1526.5022171831442,404.36958314611866,2999.588276,11.122331999999915,30.61166035368914,6.122331999999915,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,106,/measure,3,996.6291573712439,840.8698363985375,3142.89056,143.30228399999987,686.511420592441,137.30228399999987,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,107,/clear,3,1000.4809646928,870.248280597488,3153.816535,10.925975000000108,29.629873492697264,5.925975000000108,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,108,/measure,15,1150.6583126978953,-756.0779410590156,3486.465595,332.6490600000002,1633.24530157027,326.6490600000002,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,109,/clear,15,1135.076507259397,-784.9712607059319,3498.031009,11.565413999999691,32.82707085534881,6.565413999999691,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,110,/measure,2,565.0000000000001,-978.6087062764157,3624.444079,126.41307000000006,602.0653489913991,120.41307000000006,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,111,/measure,5,565.0000000000001,-978.6087062764157,3630.444079,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,112,/measure,14,565.0000000000001,-978.6087062764157,3636.444079,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,113,/measure,16,565.0000000000001,-978.6087062764157,3642.444079,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,FR8M-W44F-Q9MU-RHUU,114,/measure,17,565.0000000000001,-978.6087062764157,3648.444079,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,115,/measure,19,565.0000000000001,-978.6087062764157,3654.444079,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,116,/measure,17,571.0964430678963,-1428.0425357574024,3750.339114,95.89503500000001,449.47517584403346,89.89503500000001,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,117,/clear,17,540.695310685416,-1427.1566251816776,3761.421922,11.082808000000114,30.41403767481845,6.082808000000114,0.0,0.0,5.0,success,
3,official,FR8M-W44F-Q9MU-RHUU,118,/measure,19,611.8228426061671,-1512.0982908366673,3789.579731,28.157808999999816,110.78904441045394,22.157808999999816,5.0,1.0,0.0,direction,
3,official,FR8M-W44F-Q9MU-RHUU,119,/clear,19,457.6451537413912,-1454.5298840732662,3827.494701,37.91497000000027,164.5748498433465,32.91497000000027,0.0,0.0,5.0,success,
3,official,TJZU-MD22-UD9R-XN7J,1,/measure,1,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,2,/measure,2,0.0,0.0,11.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,3,/measure,3,0.0,0.0,17.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,4,/measure,4,0.0,0.0,23.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,5,/measure,5,0.0,0.0,29.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,6,/measure,6,0.0,0.0,35.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,7,/measure,7,0.0,0.0,41.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,8,/measure,8,0.0,0.0,47.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,9,/measure,9,0.0,0.0,53.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,10,/measure,10,0.0,0.0,59.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,11,/measure,11,0.0,0.0,65.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,12,/measure,12,0.0,0.0,71.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,13,/measure,13,0.0,0.0,77.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,14,/measure,14,0.0,0.0,83.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,15,/measure,15,0.0,0.0,89.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,16,/measure,16,0.0,0.0,95.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,17,/measure,17,0.0,0.0,101.0,6.0,0.0,0.0,5.0,1.0,0.0,direction,
3,official,TJZU-MD22-UD9R-XN7J,18,/measure,18,0.0,0.0,107.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
3,official,TJZU-MD22-UD9R-XN7J,19,/measure,19,0.0,0.0,113.0,6.0,0.0,0.0,5.0,1.0,0.0,no_signal,
